sentence,label,phrase,updated_label,review,comments
"frankly, i am here because i need help in this class and i want to be successful in my classes.",0,"['Frankly, I am here because I need help in this class and I want to be successful in my classes. Because these are all lower division classes, I am holding myself to a higher standard and I want to increase my knowledge. I am here because I want to do well and move on into my career path with confidence.']",0,,No update; unclear theme alignment.
"this semester is much more stressful than last semester, so i need these sci classes in order to help me understand the material and be able to utilize what i learn.",0,"['Frankly, I am here because I need help in this class and I want to be successful in my classes. Because these are all lower division classes, I am holding myself to a higher standard and I want to increase my knowledge. I am here because I want to do well and move on into my career path with confidence.']",0,,No update; unclear theme alignment.
"because these are all lower division classes, i am holding myself to a higher standard and i want to increase my knowledge.",0,"['Frankly, I am here because I need help in this class and I want to be successful in my classes. Because these are all lower division classes, I am holding myself to a higher standard and I want to increase my knowledge. I am here because I want to do well and move on into my career path with confidence.']",0,,No update; unclear theme alignment.
"sci usually gives me tips, tricks, and a lot of practice for what i need to know to succeed.",0,"['Frankly, I am here because I need help in this class and I want to be successful in my classes. Because these are all lower division classes, I am holding myself to a higher standard and I want to increase my knowledge. I am here because I want to do well and move on into my career path with confidence.']",1,Updated to 1 for clear intrinsic goal.,
im in sci because i need the tools to help me graduate and do my very best.,0,"['Frankly, I am here because I need help in this class and I want to be successful in my classes. Because these are all lower division classes, I am holding myself to a higher standard and I want to increase my knowledge. I am here because I want to do well and move on into my career path with confidence.']",0,,No update; unclear theme alignment.
"school is hard enough as it is, but having sci is something that we cannot take for granted as we only have so many classes they are available for.",0,"['Frankly, I am here because I need help in this class and I want to be successful in my classes. Because these are all lower division classes, I am holding myself to a higher standard and I want to increase my knowledge. I am here because I want to do well and move on into my career path with confidence.']",0,,No update; unclear theme alignment.
i am here because i want to do well and move on into my career path with confidence.,0,"['Frankly, I am here because I need help in this class and I want to be successful in my classes. Because these are all lower division classes, I am holding myself to a higher standard and I want to increase my knowledge. I am here because I want to do well and move on into my career path with confidence.']",0,,No update; unclear theme alignment.
i am here at sf state to succeed and have a better future.,0,"['I am here at Sf State to succeed and have a better future. I dont want to go through the same struggles, especially knowing how expensive it is to live here, this is why I want to succeed and have a better future.']",1,Updated to 1 for clear intrinsic goal.,
"i am a first generation student, and the oldest of my siblings.",0,"['I am here at Sf State to succeed and have a better future. I dont want to go through the same struggles, especially knowing how expensive it is to live here, this is why I want to succeed and have a better future.']",0,,No update; unclear theme alignment.
"i want to be a role model for my siblings, so they can have someone to rely upon.",0,"['I am here at Sf State to succeed and have a better future. I dont want to go through the same struggles, especially knowing how expensive it is to live here, this is why I want to succeed and have a better future.']",0,,No update; unclear theme alignment.
"hearing my moms history, and seeing that she didnt have the opportunity to go to college is what motivates me to be here where i am now.",0,"['I am here at Sf State to succeed and have a better future. I dont want to go through the same struggles, especially knowing how expensive it is to live here, this is why I want to succeed and have a better future.']",0,,No update; unclear theme alignment.
"as a younger girl my mom had to work, and help out in the house, making it harder to finish her education.",0,"['I am here at Sf State to succeed and have a better future. I dont want to go through the same struggles, especially knowing how expensive it is to live here, this is why I want to succeed and have a better future.']",0,,No update; unclear theme alignment.
"now, she has to work really hard to be able to afford paying rent, and i see her struggles.",0,"['I am here at Sf State to succeed and have a better future. I dont want to go through the same struggles, especially knowing how expensive it is to live here, this is why I want to succeed and have a better future.']",0,,No update; unclear theme alignment.
"i dont want to go through the same struggles, especially knowing how expensive it is to live here, this is why i want to succeed and have a better future.",0,"['I am here at Sf State to succeed and have a better future. I dont want to go through the same struggles, especially knowing how expensive it is to live here, this is why I want to succeed and have a better future.']",1,Updated to 1 for clear intrinsic goal.,
"in addition, in order to succeed and become my career i have to first get a bachelor in biology, and i would get it by graduating from sfsu. lastly, i am here to be able to help my family out, and support them economically.",0,"['I am here at Sf State to succeed and have a better future. I dont want to go through the same struggles, especially knowing how expensive it is to live here, this is why I want to succeed and have a better future.']",1,Updated to 1 for clear intrinsic goal.,
"i am here in order to build a better future for myself, and as well as for my family.",0,"[""I am here in order to build a better future for myself, and as well as for my family. My major is prebiology at the moment and my plans for that is to become a doctor.With this sci class and studying on my own or with a group, it is certain that I'll pass and hopefully continue my passion of science in medical school.""]",0,,No update; unclear theme alignment.
"sci helped me pass bio 230 last semester, so i know it'll do the same for me this semester for 240.",0,"[""I am here in order to build a better future for myself, and as well as for my family. My major is prebiology at the moment and my plans for that is to become a doctor.With this sci class and studying on my own or with a group, it is certain that I'll pass and hopefully continue my passion of science in medical school.""]",0,,No update; unclear theme alignment.
my major is prebiology at the moment and my plans for that is to become a doctor.,0,"[""I am here in order to build a better future for myself, and as well as for my family. My major is prebiology at the moment and my plans for that is to become a doctor.With this sci class and studying on my own or with a group, it is certain that I'll pass and hopefully continue my passion of science in medical school.""]",0,,No update; unclear theme alignment.
"in order to get that far in my dreams, i obviously have to pass biology class.",0,"[""I am here in order to build a better future for myself, and as well as for my family. My major is prebiology at the moment and my plans for that is to become a doctor.With this sci class and studying on my own or with a group, it is certain that I'll pass and hopefully continue my passion of science in medical school.""]",0,,No update; unclear theme alignment.
"with the material and short lectures it is very easy to become lost and confused and next thing you know, fail.",0,"[""I am here in order to build a better future for myself, and as well as for my family. My major is prebiology at the moment and my plans for that is to become a doctor.With this sci class and studying on my own or with a group, it is certain that I'll pass and hopefully continue my passion of science in medical school.""]",0,,No update; unclear theme alignment.
"i cannot afford to fall behind, especially in my biology classes so i have to take all the precautions necessary to keep that from ever happening.",0,"[""I am here in order to build a better future for myself, and as well as for my family. My major is prebiology at the moment and my plans for that is to become a doctor.With this sci class and studying on my own or with a group, it is certain that I'll pass and hopefully continue my passion of science in medical school.""]",0,,No update; unclear theme alignment.
"with this sci class and studying on my own or with a group, it is certain that i'll pass and hopefully continue my passion of science in medical school.",0,"[""I am here in order to build a better future for myself, and as well as for my family. My major is prebiology at the moment and my plans for that is to become a doctor.With this sci class and studying on my own or with a group, it is certain that I'll pass and hopefully continue my passion of science in medical school.""]",0,,No update; unclear theme alignment.
i am taking this sci course because i have a goal of someday becoming a doctor of veterinary medicine.,1,['I am taking this SCI course because I have a goal of someday becoming a doctor of veterinary medicine.'],1,,No update; unclear theme alignment.
"in order to achieve this goal, i will need to get accepted into an accredited veterinary school.",0,['I am taking this SCI course because I have a goal of someday becoming a doctor of veterinary medicine.'],0,,No update; unclear theme alignment.
veterinary schools are extremely competitive and only students with high gpas and hundreds of hours of animalveterinary experience are admitted.,0,['I am taking this SCI course because I have a goal of someday becoming a doctor of veterinary medicine.'],0,,No update; unclear theme alignment.
"to ensure that i stand out as an applicant for veterinary school, i am striving towards a 3.84.0 gpa all throughout college.",0,['I am taking this SCI course because I have a goal of someday becoming a doctor of veterinary medicine.'],0,,No update; unclear theme alignment.
"last semester, i took a sci class and it definitely helped me get an a in a class that i thought i would struggle in.",0,['I am taking this SCI course because I have a goal of someday becoming a doctor of veterinary medicine.'],0,,No update; unclear theme alignment.
i really enjoyed the discussions and activities the sci class provided and i think i can still benefit from what sci has to offer.,0,['I am taking this SCI course because I have a goal of someday becoming a doctor of veterinary medicine.'],0,,No update; unclear theme alignment.
"sci class is like a formal study group where we do review activities, such as kahoot or mock exams, and i enjoy everything about it.",0,['I am taking this SCI course because I have a goal of someday becoming a doctor of veterinary medicine.'],0,,No update; unclear theme alignment.
im in college because i know that i can make a change in my community.,0,['The only way that Im able to create a better future for my community is by getting a PhD and create data dedicated in my community and create policy targeted towards my community.'],0,,No update; unclear theme alignment.
that everything i do with my life will not only help my family but everyone in my community.,0,['The only way that Im able to create a better future for my community is by getting a PhD and create data dedicated in my community and create policy targeted towards my community.'],0,,No update; unclear theme alignment.
i have a drive to do better in a world that constantly belittles my community.,0,['The only way that Im able to create a better future for my community is by getting a PhD and create data dedicated in my community and create policy targeted towards my community.'],0,,No update; unclear theme alignment.
im not shy to say it how it is and it will drive me to success.,0,['The only way that Im able to create a better future for my community is by getting a PhD and create data dedicated in my community and create policy targeted towards my community.'],0,,No update; unclear theme alignment.
the only way that im able to create a better future for my community is by getting a phd and create data dedicated in my community and create policy targeted towards my community.,1,['The only way that Im able to create a better future for my community is by getting a PhD and create data dedicated in my community and create policy targeted towards my community.'],1,,No update; unclear theme alignment.
i want to create change and its all about finding ways to make those changes.,0,['The only way that Im able to create a better future for my community is by getting a PhD and create data dedicated in my community and create policy targeted towards my community.'],0,,No update; unclear theme alignment.
"im in love with research and the beautiful ness of my mexican community, but weve been criminalized and dehumanized, and i want to change that.",0,['The only way that Im able to create a better future for my community is by getting a PhD and create data dedicated in my community and create policy targeted towards my community.'],0,,No update; unclear theme alignment.
im here because i know that this is the start of everything i want to accomplish.,0,['The only way that Im able to create a better future for my community is by getting a PhD and create data dedicated in my community and create policy targeted towards my community.'],0,,No update; unclear theme alignment.
i know that i still have years until i finish my life academically but i know that i want to do everything to help my community.,0,['The only way that Im able to create a better future for my community is by getting a PhD and create data dedicated in my community and create policy targeted towards my community.'],0,,No update; unclear theme alignment.
it's funny because ive never been happier than i ever been because of everything ive been doing lately.,0,['The only way that Im able to create a better future for my community is by getting a PhD and create data dedicated in my community and create policy targeted towards my community.'],0,,No update; unclear theme alignment.
i just know this is what i want to do with my life.,0,['The only way that Im able to create a better future for my community is by getting a PhD and create data dedicated in my community and create policy targeted towards my community.'],0,,No update; unclear theme alignment.
the reason why i am here is to seek help with bio 240 because biology it is not my strong suit in subject wise.,0,"['I want to be able to develop need strategies of ways to help my studying habits that way when it comes to the exam I can be more prepared and well aware of the information than I usually would. Overall, I want to be able to understand biology more.']",0,,No update; unclear theme alignment.
i want to be able to develop need strategies of ways to help my studying habits that way when it comes to the exam i can be more prepared and well aware of the information than i usually would.,1,"['I want to be able to develop need strategies of ways to help my studying habits that way when it comes to the exam I can be more prepared and well aware of the information than I usually would. Overall, I want to be able to understand biology more.']",1,,No update; unclear theme alignment.
last semester i barely passed bio 230 with a c and i want to be able to change that because i wasnt aware of a sci class and now that i am aware of the class i can meet new peers who can also help me and we can all each learn from one another because at the end of the day we each approach things differently so maybe some of the things they say would be better understood than in lecture.,0,"['I want to be able to develop need strategies of ways to help my studying habits that way when it comes to the exam I can be more prepared and well aware of the information than I usually would. Overall, I want to be able to understand biology more.']",0,,No update; unclear theme alignment.
like it is said the students kind of lead the conversation into the class and i like that people actually converse with each other and engage in the topic.,0,"['I want to be able to develop need strategies of ways to help my studying habits that way when it comes to the exam I can be more prepared and well aware of the information than I usually would. Overall, I want to be able to understand biology more.']",0,,No update; unclear theme alignment.
in which i can learn from them as well from their tactics.,0,"['I want to be able to develop need strategies of ways to help my studying habits that way when it comes to the exam I can be more prepared and well aware of the information than I usually would. Overall, I want to be able to understand biology more.']",0,,No update; unclear theme alignment.
"overall, i want to be able to understand biology more.",0,"['I want to be able to develop need strategies of ways to help my studying habits that way when it comes to the exam I can be more prepared and well aware of the information than I usually would. Overall, I want to be able to understand biology more.']",0,,No update; unclear theme alignment.
"im here because im trying to major in the stem field, specifically i want to enroll in a phd program after graduating with a b.s in cell and molecular biology.",0,"['Im here because Im trying to major in the STEM field, specifically I want to enroll in a PhD program after graduating with a B.S in Cell and Molecular Biology. I genuinely believe that understanding basic biology concepts will be applicable in my future research work.']",0,,No update; unclear theme alignment.
i suppose im taking this sci course so that i can expand my general biology knowledge to see if i can apply biology concepts in my future research work.,0,"['Im here because Im trying to major in the STEM field, specifically I want to enroll in a PhD program after graduating with a B.S in Cell and Molecular Biology. I genuinely believe that understanding basic biology concepts will be applicable in my future research work.']",0,,No update; unclear theme alignment.
"by enrolling in this sci biology course, im learning to apply lecture concepts onto real world applications.",0,"['Im here because Im trying to major in the STEM field, specifically I want to enroll in a PhD program after graduating with a B.S in Cell and Molecular Biology. I genuinely believe that understanding basic biology concepts will be applicable in my future research work.']",0,,No update; unclear theme alignment.
"this is helpful since it will reinforce my confidence in biology concepts, and that confidence will help me feel more at ease in research environments (specifically research labs for phd programs).",0,"['Im here because Im trying to major in the STEM field, specifically I want to enroll in a PhD program after graduating with a B.S in Cell and Molecular Biology. I genuinely believe that understanding basic biology concepts will be applicable in my future research work.']",0,,No update; unclear theme alignment.
i genuinely believe that understanding basic biology concepts will be applicable in my future research work.,0,"['Im here because Im trying to major in the STEM field, specifically I want to enroll in a PhD program after graduating with a B.S in Cell and Molecular Biology. I genuinely believe that understanding basic biology concepts will be applicable in my future research work.']",0,,No update; unclear theme alignment.
"if i want to make sure that i deeply understand these basic biology concepts, i need to make an effort to discuss these topics outside of lecture.",0,"['Im here because Im trying to major in the STEM field, specifically I want to enroll in a PhD program after graduating with a B.S in Cell and Molecular Biology. I genuinely believe that understanding basic biology concepts will be applicable in my future research work.']",0,,No update; unclear theme alignment.
i am here because i want to further my education.,0,"['I am here because I want to further my education. I want to be able to continue my passion for learning because I think that it is amazing to have a growth mindset. I want to be able to do probono work for families in Mexico, while also being a PA in the US.']",0,,No update; unclear theme alignment.
i want to be able to continue my passion for learning because i think that it is amazing to have a growth mindset.,0,"['I am here because I want to further my education. I want to be able to continue my passion for learning because I think that it is amazing to have a growth mindset. I want to be able to do probono work for families in Mexico, while also being a PA in the US.']",0,,No update; unclear theme alignment.
the ability to always learn more than what you did yesterday amazes me.,0,"['I am here because I want to further my education. I want to be able to continue my passion for learning because I think that it is amazing to have a growth mindset. I want to be able to do probono work for families in Mexico, while also being a PA in the US.']",0,,No update; unclear theme alignment.
i do believe knowledge is power and amazing things can be done with the right knowledge.,0,"['I am here because I want to further my education. I want to be able to continue my passion for learning because I think that it is amazing to have a growth mindset. I want to be able to do probono work for families in Mexico, while also being a PA in the US.']",0,,No update; unclear theme alignment.
i am here because i want to eventually get to a place where i can help people.,0,"['I am here because I want to further my education. I want to be able to continue my passion for learning because I think that it is amazing to have a growth mindset. I want to be able to do probono work for families in Mexico, while also being a PA in the US.']",1,Updated to 1 for clear personal aspiration or specific goal.,
"i always visited mexico and would see that when trying to access their form of a hospital or emergency room, it was always a struggle for families.",0,"['I am here because I want to further my education. I want to be able to continue my passion for learning because I think that it is amazing to have a growth mindset. I want to be able to do probono work for families in Mexico, while also being a PA in the US.']",0,,No update; unclear theme alignment.
"i want to be able to do probono work for families in mexico, while also being a pa in the us. that is why i am here, and why i want to learn what i can.",0,"['I am here because I want to further my education. I want to be able to continue my passion for learning because I think that it is amazing to have a growth mindset. I want to be able to do probono work for families in Mexico, while also being a PA in the US.']",0,,No update; unclear theme alignment.
i know my father didnt get the opportunity to do so and now i want to be the one to help as much people as i can.,0,"['I am here because I want to further my education. I want to be able to continue my passion for learning because I think that it is amazing to have a growth mindset. I want to be able to do probono work for families in Mexico, while also being a PA in the US.']",0,,No update; unclear theme alignment.
"i am here for, i'm not exactly sure anymore.",0,"['I am here to get my biology degree because I like science. I want a better future for myself.I want to know a lot of things. I want to be educated and know all of the informations, as much as my brain can handle.']",0,,No update; unclear theme alignment.
i feel this way when i have no idea what is going on in my life and i am just left with a bunch of unanswered questions.,0,"['I am here to get my biology degree because I like science. I want a better future for myself.I want to know a lot of things. I want to be educated and know all of the informations, as much as my brain can handle.']",0,,No update; unclear theme alignment.
"however, in the beginning of everything, my initial purpose is to follow my dreams.",0,"['I am here to get my biology degree because I like science. I want a better future for myself.I want to know a lot of things. I want to be educated and know all of the informations, as much as my brain can handle.']",0,,No update; unclear theme alignment.
"to do what i feel passionate about, no matter what it is, as long as i achieve my higher education.",0,"['I am here to get my biology degree because I like science. I want a better future for myself.I want to know a lot of things. I want to be educated and know all of the informations, as much as my brain can handle.']",0,,No update; unclear theme alignment.
i am here to get my biology degree because i like science.,0,"['I am here to get my biology degree because I like science. I want a better future for myself.I want to know a lot of things. I want to be educated and know all of the informations, as much as my brain can handle.']",0,,No update; unclear theme alignment.
science that can help other people and prevent things such as cancer or other diseases.,0,"['I am here to get my biology degree because I like science. I want a better future for myself.I want to know a lot of things. I want to be educated and know all of the informations, as much as my brain can handle.']",0,,No update; unclear theme alignment.
i want to my parents to be proud of me and know that their sacrifices didn't go to waste.,0,"['I am here to get my biology degree because I like science. I want a better future for myself.I want to know a lot of things. I want to be educated and know all of the informations, as much as my brain can handle.']",0,,No update; unclear theme alignment.
i am here to set a good example for my siblings because i love them and i want the best for them.,0,"['I am here to get my biology degree because I like science. I want a better future for myself.I want to know a lot of things. I want to be educated and know all of the informations, as much as my brain can handle.']",0,,No update; unclear theme alignment.
i want a better future for myself.,0,"['I am here to get my biology degree because I like science. I want a better future for myself.I want to know a lot of things. I want to be educated and know all of the informations, as much as my brain can handle.']",0,,No update; unclear theme alignment.
to not struggle as much with other things like my parents because i know they also want my life to be like that.,0,"['I am here to get my biology degree because I like science. I want a better future for myself.I want to know a lot of things. I want to be educated and know all of the informations, as much as my brain can handle.']",0,,No update; unclear theme alignment.
"the things that my parents lacked when they were growing up, i was able to experience some of them but now i am on i'm on my way to know more.",0,"['I am here to get my biology degree because I like science. I want a better future for myself.I want to know a lot of things. I want to be educated and know all of the informations, as much as my brain can handle.']",0,,No update; unclear theme alignment.
i want to know a lot of things.,0,"['I am here to get my biology degree because I like science. I want a better future for myself.I want to know a lot of things. I want to be educated and know all of the informations, as much as my brain can handle.']",0,,No update; unclear theme alignment.
"i want to be educated and know all of the informations, as much as my brain can handle.",0,"['I am here to get my biology degree because I like science. I want a better future for myself.I want to know a lot of things. I want to be educated and know all of the informations, as much as my brain can handle.']",0,,No update; unclear theme alignment.
i am here this morning because i was very lucky to wake up and start another beautiful day.,0,['I have the opportunity to strive to become the best version of myself and to really understand what I could do to be successful. I am here to further expand my education and to get a degree so that I can move onto my life and live a good career. I am here to study so that I could do well in all my classes and so that I can keep up with any work I have to finish. I want to make those people that be lived in me proud.'],0,,No update; unclear theme alignment.
i have the opportunity to strive to become the best version of myself and to really understand what i could do to be successful.,0,['I have the opportunity to strive to become the best version of myself and to really understand what I could do to be successful. I am here to further expand my education and to get a degree so that I can move onto my life and live a good career. I am here to study so that I could do well in all my classes and so that I can keep up with any work I have to finish. I want to make those people that be lived in me proud.'],0,,No update; unclear theme alignment.
i am here to further expand my education and to get a degree so that i can move onto my life and live a good career.,0,['I have the opportunity to strive to become the best version of myself and to really understand what I could do to be successful. I am here to further expand my education and to get a degree so that I can move onto my life and live a good career. I am here to study so that I could do well in all my classes and so that I can keep up with any work I have to finish. I want to make those people that be lived in me proud.'],0,,No update; unclear theme alignment.
i am here because i have class and because i have a lot of other responsibilities to attend.,0,['I have the opportunity to strive to become the best version of myself and to really understand what I could do to be successful. I am here to further expand my education and to get a degree so that I can move onto my life and live a good career. I am here to study so that I could do well in all my classes and so that I can keep up with any work I have to finish. I want to make those people that be lived in me proud.'],0,,No update; unclear theme alignment.
i am here to study so that i could do well in all my classes and so that i can keep up with any work i have to finish.,0,['I have the opportunity to strive to become the best version of myself and to really understand what I could do to be successful. I am here to further expand my education and to get a degree so that I can move onto my life and live a good career. I am here to study so that I could do well in all my classes and so that I can keep up with any work I have to finish. I want to make those people that be lived in me proud.'],0,,No update; unclear theme alignment.
i am here to make my mother proud and also to be a great example to my siblings and my family in general.,0,['I have the opportunity to strive to become the best version of myself and to really understand what I could do to be successful. I am here to further expand my education and to get a degree so that I can move onto my life and live a good career. I am here to study so that I could do well in all my classes and so that I can keep up with any work I have to finish. I want to make those people that be lived in me proud.'],0,,No update; unclear theme alignment.
i want to make those people that be lived in me proud.,0,['I have the opportunity to strive to become the best version of myself and to really understand what I could do to be successful. I am here to further expand my education and to get a degree so that I can move onto my life and live a good career. I am here to study so that I could do well in all my classes and so that I can keep up with any work I have to finish. I want to make those people that be lived in me proud.'],0,,No update; unclear theme alignment.
i am here because i care about my education and supporting my family back home.,0,"['My goal is to peruse pediatric psychiatrist as a private practice. I would hope to learn about mental illness and destigmatize those who are victims of stereotypes. I hope that being here, studying hard, going to school, will allow my to someday provide better care for my mother and father as well as others who struggle with mental illness.']",0,,No update; unclear theme alignment.
a majority of my immediate family have struggled with mental illness and ever since it has played a huge role in my life.,0,"['My goal is to peruse pediatric psychiatrist as a private practice. I would hope to learn about mental illness and destigmatize those who are victims of stereotypes. I hope that being here, studying hard, going to school, will allow my to someday provide better care for my mother and father as well as others who struggle with mental illness.']",0,,No update; unclear theme alignment.
"not only do i want to understand the reason; chemistry, biology, physiology, etc., behind these issues but provide adequate assistance with this knowledge in my future career.",0,"['My goal is to peruse pediatric psychiatrist as a private practice. I would hope to learn about mental illness and destigmatize those who are victims of stereotypes. I hope that being here, studying hard, going to school, will allow my to someday provide better care for my mother and father as well as others who struggle with mental illness.']",0,,No update; unclear theme alignment.
my goal is to peruse pediatric psychiatrist as a private practice.,0,"['My goal is to peruse pediatric psychiatrist as a private practice. I would hope to learn about mental illness and destigmatize those who are victims of stereotypes. I hope that being here, studying hard, going to school, will allow my to someday provide better care for my mother and father as well as others who struggle with mental illness.']",0,,No update; unclear theme alignment.
i would hope to learn about mental illness and destigmatize those who are victims of stereotypes.,0,"['My goal is to peruse pediatric psychiatrist as a private practice. I would hope to learn about mental illness and destigmatize those who are victims of stereotypes. I hope that being here, studying hard, going to school, will allow my to someday provide better care for my mother and father as well as others who struggle with mental illness.']",0,,No update; unclear theme alignment.
an event that set this goal into action was my mother attempting to attempt suicide by over dosing on painkillers.,0,"['My goal is to peruse pediatric psychiatrist as a private practice. I would hope to learn about mental illness and destigmatize those who are victims of stereotypes. I hope that being here, studying hard, going to school, will allow my to someday provide better care for my mother and father as well as others who struggle with mental illness.']",0,,No update; unclear theme alignment.
i watched her spiral into a vicious cycle of depression and anxiety.,0,"['My goal is to peruse pediatric psychiatrist as a private practice. I would hope to learn about mental illness and destigmatize those who are victims of stereotypes. I hope that being here, studying hard, going to school, will allow my to someday provide better care for my mother and father as well as others who struggle with mental illness.']",0,,No update; unclear theme alignment.
"if it werent for my older sister, my mother would have been admitted in the psychiatric ward for further assessment.",0,"['My goal is to peruse pediatric psychiatrist as a private practice. I would hope to learn about mental illness and destigmatize those who are victims of stereotypes. I hope that being here, studying hard, going to school, will allow my to someday provide better care for my mother and father as well as others who struggle with mental illness.']",0,,No update; unclear theme alignment.
"the reason for why my sister took responsibility for the care taking of my mother, instead of my father, was because my father was diagnosed with ptsd and was mentally abusive.",0,"['My goal is to peruse pediatric psychiatrist as a private practice. I would hope to learn about mental illness and destigmatize those who are victims of stereotypes. I hope that being here, studying hard, going to school, will allow my to someday provide better care for my mother and father as well as others who struggle with mental illness.']",0,,No update; unclear theme alignment.
"as a latino with traditional latin beliefs, my mother being mentally sick was a major scare for the family.",0,"['My goal is to peruse pediatric psychiatrist as a private practice. I would hope to learn about mental illness and destigmatize those who are victims of stereotypes. I hope that being here, studying hard, going to school, will allow my to someday provide better care for my mother and father as well as others who struggle with mental illness.']",0,,No update; unclear theme alignment.
"for they felt remorse, although didnt understand that it took time for my mother to recover mentally.",0,"['My goal is to peruse pediatric psychiatrist as a private practice. I would hope to learn about mental illness and destigmatize those who are victims of stereotypes. I hope that being here, studying hard, going to school, will allow my to someday provide better care for my mother and father as well as others who struggle with mental illness.']",0,,No update; unclear theme alignment.
"they expected my mother to recover just as fast, or if not quicker than her physical injuries.",0,"['My goal is to peruse pediatric psychiatrist as a private practice. I would hope to learn about mental illness and destigmatize those who are victims of stereotypes. I hope that being here, studying hard, going to school, will allow my to someday provide better care for my mother and father as well as others who struggle with mental illness.']",0,,No update; unclear theme alignment.
but the overdoes was more than just my father and my mothers lack of desire to keep living.,0,"['My goal is to peruse pediatric psychiatrist as a private practice. I would hope to learn about mental illness and destigmatize those who are victims of stereotypes. I hope that being here, studying hard, going to school, will allow my to someday provide better care for my mother and father as well as others who struggle with mental illness.']",0,,No update; unclear theme alignment.
the breaking point for my mother was the death of my grandmother.,0,"['My goal is to peruse pediatric psychiatrist as a private practice. I would hope to learn about mental illness and destigmatize those who are victims of stereotypes. I hope that being here, studying hard, going to school, will allow my to someday provide better care for my mother and father as well as others who struggle with mental illness.']",0,,No update; unclear theme alignment.
my mother finally snapped and decided that everything is for nothing.,0,"['My goal is to peruse pediatric psychiatrist as a private practice. I would hope to learn about mental illness and destigmatize those who are victims of stereotypes. I hope that being here, studying hard, going to school, will allow my to someday provide better care for my mother and father as well as others who struggle with mental illness.']",0,,No update; unclear theme alignment.
i took care of my mother and realized how delicate her mind was.,0,"['My goal is to peruse pediatric psychiatrist as a private practice. I would hope to learn about mental illness and destigmatize those who are victims of stereotypes. I hope that being here, studying hard, going to school, will allow my to someday provide better care for my mother and father as well as others who struggle with mental illness.']",0,,No update; unclear theme alignment.
"i was patient when she was responding slow, for i knew she was experiencing dissociation.",0,"['My goal is to peruse pediatric psychiatrist as a private practice. I would hope to learn about mental illness and destigmatize those who are victims of stereotypes. I hope that being here, studying hard, going to school, will allow my to someday provide better care for my mother and father as well as others who struggle with mental illness.']",0,,No update; unclear theme alignment.
"she would sleep in all day, sometimes forget english and only german.",0,"['My goal is to peruse pediatric psychiatrist as a private practice. I would hope to learn about mental illness and destigmatize those who are victims of stereotypes. I hope that being here, studying hard, going to school, will allow my to someday provide better care for my mother and father as well as others who struggle with mental illness.']",0,,No update; unclear theme alignment.
it was as if my mother had changed forever.,0,"['My goal is to peruse pediatric psychiatrist as a private practice. I would hope to learn about mental illness and destigmatize those who are victims of stereotypes. I hope that being here, studying hard, going to school, will allow my to someday provide better care for my mother and father as well as others who struggle with mental illness.']",0,,No update; unclear theme alignment.
"i hope that being here, studying hard, going to school, will allow my to someday provide better care for my mother and father as well as others who struggle with mental illness.",0,"['My goal is to peruse pediatric psychiatrist as a private practice. I would hope to learn about mental illness and destigmatize those who are victims of stereotypes. I hope that being here, studying hard, going to school, will allow my to someday provide better care for my mother and father as well as others who struggle with mental illness.']",0,,No update; unclear theme alignment.
the reason why i am here (sci 240) is that i want to learn or understand the topics of biol 240 lecture and lab classes.,0,"['The reason why I am here (SCI 240) is that I want to learn or understand the topics of BIOL 240 Lecture and Lab classes. After attending the San Francisco State University, I will transfer to Medical School because I want to become a dermatologist. I want to study hard, get a good grade and get in the Medical School that I want to get in. In SCI 240 class, I want to improve my teamwork skills and communication skill. I want to be a better person than yesterdays self and improve every day. I want to be a good person, a good student, a good daughter, and a good future doctor.']",0,,No update; unclear theme alignment.
i am taking biology classes because i am majoring in biology in physiology as a focus.,0,"['The reason why I am here (SCI 240) is that I want to learn or understand the topics of BIOL 240 Lecture and Lab classes. After attending the San Francisco State University, I will transfer to Medical School because I want to become a dermatologist. I want to study hard, get a good grade and get in the Medical School that I want to get in. In SCI 240 class, I want to improve my teamwork skills and communication skill. I want to be a better person than yesterdays self and improve every day. I want to be a good person, a good student, a good daughter, and a good future doctor.']",0,,No update; unclear theme alignment.
"after attending the san francisco state university, i will transfer to medical school because i want to become a dermatologist.",0,"['The reason why I am here (SCI 240) is that I want to learn or understand the topics of BIOL 240 Lecture and Lab classes. After attending the San Francisco State University, I will transfer to Medical School because I want to become a dermatologist. I want to study hard, get a good grade and get in the Medical School that I want to get in. In SCI 240 class, I want to improve my teamwork skills and communication skill. I want to be a better person than yesterdays self and improve every day. I want to be a good person, a good student, a good daughter, and a good future doctor.']",0,,No update; unclear theme alignment.
i want to transfer to ucsf or the university of washington as my graduate school.,0,"['The reason why I am here (SCI 240) is that I want to learn or understand the topics of BIOL 240 Lecture and Lab classes. After attending the San Francisco State University, I will transfer to Medical School because I want to become a dermatologist. I want to study hard, get a good grade and get in the Medical School that I want to get in. In SCI 240 class, I want to improve my teamwork skills and communication skill. I want to be a better person than yesterdays self and improve every day. I want to be a good person, a good student, a good daughter, and a good future doctor.']",0,,No update; unclear theme alignment.
