sentence,label,phrase,updated_label,review,comments
however i truly do enjoy learning about physics and all its aspects and i hope to continue learning about physics and its wonders in the future.,0,['However I truly do enjoy learning about physics and all its aspects and I hope to continue learning about physics and its wonders in the future. I look forward to being in this class and hope to expand my knowledge of physics.'],0,,No update; unclear theme alignment.
i look forward to being in this class and hope to expand my knowledge of physics.,0,['However I truly do enjoy learning about physics and all its aspects and I hope to continue learning about physics and its wonders in the future. I look forward to being in this class and hope to expand my knowledge of physics.'],0,,No update; unclear theme alignment.
i am here at san francisco state university to get a degree in computer science.,0,['The reason I am at college is to better my life and to build my career.'],0,,No update; unclear theme alignment.
the reason i am at college is to better my life and to build my career.,1,['The reason I am at college is to better my life and to build my career.'],1,,No update; unclear theme alignment.
"specifically for this class, this is a prerequisite for my major, and it is a mandatory class to take with phys 0220. however, for the following 3 semesters, i will be trying to pursue music while taking ge courses for my major.",0,['The reason I am at college is to better my life and to build my career.'],0,,No update; unclear theme alignment.
"depending on how things go, i will either finish my computer science degree and find a software engineering job, or pursue music.",0,['The reason I am at college is to better my life and to build my career.'],0,,No update; unclear theme alignment.
"this class can teach you how to work with others, which i think is a critical skill to learn.",0,['The reason I am at college is to better my life and to build my career.'],0,,No update; unclear theme alignment.
this class will also help build the foundation for my knowledge for computer science.,0,['The reason I am at college is to better my life and to build my career.'],0,,No update; unclear theme alignment.
"my goal for this class is to pass with an a, and to learn how to work better with others and have fun with physics!",0,['The reason I am at college is to better my life and to build my career.'],0,,No update; unclear theme alignment.
i am here because this class is required for my degree.,0,['I am grateful that physics is required because it allows me to have a deeper understanding of how the everyday experiences works.'],0,,No update; unclear theme alignment.
a lab is required to be taken concurrently with this physics class.,0,['I am grateful that physics is required because it allows me to have a deeper understanding of how the everyday experiences works.'],0,,No update; unclear theme alignment.
i am grateful that physics is required because it allows me to have a deeper understanding of how the everyday experiences works.,1,['I am grateful that physics is required because it allows me to have a deeper understanding of how the everyday experiences works.'],1,,No update; unclear theme alignment.
this class also will help the structure of the procedure of logical problem solving which is important for my major.,0,['I am grateful that physics is required because it allows me to have a deeper understanding of how the everyday experiences works.'],0,,No update; unclear theme alignment.
i am here because the degree i am pursuing will improve the quality of my life.,0,['I am grateful that physics is required because it allows me to have a deeper understanding of how the everyday experiences works.'],0,,No update; unclear theme alignment.
i do believe there are more efficient ways to learn compared with our current education system.,0,['I am grateful that physics is required because it allows me to have a deeper understanding of how the everyday experiences works.'],0,,No update; unclear theme alignment.
i believe that education is best gained by practical experience.,0,['I am grateful that physics is required because it allows me to have a deeper understanding of how the everyday experiences works.'],0,,No update; unclear theme alignment.
"the majority of classes are lecture based, which involve sitting still for at least an hour to listen to theories and problems.",0,['I am grateful that physics is required because it allows me to have a deeper understanding of how the everyday experiences works.'],0,,No update; unclear theme alignment.
i feel like this system is very slow for students to understand the material as opposed to handson experiences like this lab class.,0,['I am grateful that physics is required because it allows me to have a deeper understanding of how the everyday experiences works.'],0,,No update; unclear theme alignment.
i'm looking forward to this lab because it'll provide practical experience and knowledge that lectures don't provide.,0,['I am grateful that physics is required because it allows me to have a deeper understanding of how the everyday experiences works.'],0,,No update; unclear theme alignment.
i came to the united states to become a great engineer and to make my family proud of me i am here to learn as much as i can .,1,['I came to the United states to become a great engineer and to make my family proud of me I am here to learn as much as i can'],1,,No update; unclear theme alignment.
i don't really like physic but it is a part of my study so i have to learn it i wish if i love it because it will be easier .,0,['I came to the United states to become a great engineer and to make my family proud of me I am here to learn as much as i can'],0,,No update; unclear theme alignment.
"also , my father are one of the best engineers in my kuwait so i wish i could be like him .however becoming an engineer is not the only thisngs that i can do in the united states i want to learn as much as possible about the life and how i should act in every situation i face ,so i can be a great father and i can gain experience in life.",0,['I came to the United states to become a great engineer and to make my family proud of me I am here to learn as much as i can'],0,,No update; unclear theme alignment.
"also i want to meet new people and see different culture , and have fun with them",0,['I came to the United states to become a great engineer and to make my family proud of me I am here to learn as much as i can'],0,,No update; unclear theme alignment.
"when i was young, i was really into the car because my parents worked for ford automotive, and my father especially loves cars.",1,"['When I was young, I was really into the car because my parents worked for Ford Automotive, and my father especially loves cars. I was inspired from him']",1,,No update; unclear theme alignment.
i was inspired from him.,0,"['When I was young, I was really into the car because my parents worked for Ford Automotive, and my father especially loves cars. I was inspired from him']",0,,No update; unclear theme alignment.
i decided to study abroad when i was 14 years old.,0,"['When I was young, I was really into the car because my parents worked for Ford Automotive, and my father especially loves cars. I was inspired from him']",0,,No update; unclear theme alignment.
i was middle school student in japan.,0,"['When I was young, I was really into the car because my parents worked for Ford Automotive, and my father especially loves cars. I was inspired from him']",0,,No update; unclear theme alignment.
"i was thinking about studying abroad in the united states, so i will be able to learn latest technologies about mechanics and also it. the reason of why i chose san francisco, not la, nyc...etc, is san francisco is one of the biggest cityarea about high technologies.",0,"['When I was young, I was really into the car because my parents worked for Ford Automotive, and my father especially loves cars. I was inspired from him']",0,,No update; unclear theme alignment.
"many tech companies such as ;apple, google, tesla, settle in this bayarea.",0,"['When I was young, I was really into the car because my parents worked for Ford Automotive, and my father especially loves cars. I was inspired from him']",0,,No update; unclear theme alignment.
this is why i am here.,0,"['When I was young, I was really into the car because my parents worked for Ford Automotive, and my father especially loves cars. I was inspired from him']",0,,No update; unclear theme alignment.
it has been a minute for me that i havent had any physics classes.,0,"['The reason for me to be here, is to really understand how physics works. I wanna enjoy doing those numerical problems again.']",0,,No update; unclear theme alignment.
"i remember myself enjoying while doing physics numerical problems in high school, but its has already been couples of years now.",0,"['The reason for me to be here, is to really understand how physics works. I wanna enjoy doing those numerical problems again.']",0,,No update; unclear theme alignment.
"the reason for me to be here, is to really understand how physics works.",0,"['The reason for me to be here, is to really understand how physics works. I wanna enjoy doing those numerical problems again.']",0,,No update; unclear theme alignment.
i wanna enjoy doing those numerical problems again.,0,"['The reason for me to be here, is to really understand how physics works. I wanna enjoy doing those numerical problems again.']",0,,No update; unclear theme alignment.
"and as my major; mechanic engineer, i wanna get started on labs and its procedure; the actual hands on learning.",0,"['The reason for me to be here, is to really understand how physics works. I wanna enjoy doing those numerical problems again.']",0,,No update; unclear theme alignment.
i see physics labs as a better way of learning physics.,0,"['The reason for me to be here, is to really understand how physics works. I wanna enjoy doing those numerical problems again.']",0,,No update; unclear theme alignment.
it also promotes the way you proceed physical experiments and labs note.,0,"['The reason for me to be here, is to really understand how physics works. I wanna enjoy doing those numerical problems again.']",0,,No update; unclear theme alignment.
i am here at san francisco state to recieve a formal education and strive for my ba in computer science.,1,"['I am here at San Francisco State to recieve a formal education and strive for my ba in computer science.', 'Although this course is simply a requirement I hope to learn something beneficial and change the way I think about things.']",1,,No update; unclear theme alignment.
in this technological age advances in engineering and science are essential to progress forward.,0,"['I am here at San Francisco State to recieve a formal education and strive for my ba in computer science.', 'Although this course is simply a requirement I hope to learn something beneficial and change the way I think about things.']",0,,No update; unclear theme alignment.
by taking this physics course it will allow me to take that extra step forward to achieve my goal.,0,"['I am here at San Francisco State to recieve a formal education and strive for my ba in computer science.', 'Although this course is simply a requirement I hope to learn something beneficial and change the way I think about things.']",0,,No update; unclear theme alignment.
although this course is simply a requirement i hope to learn something beneficial and change the way i think about things.,1,"['I am here at San Francisco State to recieve a formal education and strive for my ba in computer science.', 'Although this course is simply a requirement I hope to learn something beneficial and change the way I think about things.']",1,,No update; unclear theme alignment.
with a small background that only includes a highschool physics course i feel ill prepared.,0,"['I am here at San Francisco State to recieve a formal education and strive for my ba in computer science.', 'Although this course is simply a requirement I hope to learn something beneficial and change the way I think about things.']",0,,No update; unclear theme alignment.
why am i here?,0,"['In this class I wish to experiment on cool stuff which can make me better understand the classroom physics. I wish to get good grades out of this class and maintain my GPA.', 'I hope this semester will be exciting as previous semesters here at SFSU.']",0,No clear tangible or intrinsic goal.,Lacks specific or intrinsic motivation.
"i am student name, and i am an international student from india.",0,"['In this class I wish to experiment on cool stuff which can make me better understand the classroom physics. I wish to get good grades out of this class and maintain my GPA.', 'I hope this semester will be exciting as previous semesters here at SFSU.']",0,,No update; unclear theme alignment.
my major here at san francisco state university is computer science.,0,"['In this class I wish to experiment on cool stuff which can make me better understand the classroom physics. I wish to get good grades out of this class and maintain my GPA.', 'I hope this semester will be exciting as previous semesters here at SFSU.']",0,,No update; unclear theme alignment.
physics is one of the required courses to be complete to graduate from the university.,0,"['In this class I wish to experiment on cool stuff which can make me better understand the classroom physics. I wish to get good grades out of this class and maintain my GPA.', 'I hope this semester will be exciting as previous semesters here at SFSU.']",0,,No update; unclear theme alignment.
i like experimenting things and working with hardware more than solving theoretical problems which is totally different when i am solving a software problem.,0,"['In this class I wish to experiment on cool stuff which can make me better understand the classroom physics. I wish to get good grades out of this class and maintain my GPA.', 'I hope this semester will be exciting as previous semesters here at SFSU.']",0,,No update; unclear theme alignment.
i can code on complex problems and i like to do that.,0,"['In this class I wish to experiment on cool stuff which can make me better understand the classroom physics. I wish to get good grades out of this class and maintain my GPA.', 'I hope this semester will be exciting as previous semesters here at SFSU.']",0,,No update; unclear theme alignment.
may be this is because i have to solved the physics problems in a bounded time limit.,0,"['In this class I wish to experiment on cool stuff which can make me better understand the classroom physics. I wish to get good grades out of this class and maintain my GPA.', 'I hope this semester will be exciting as previous semesters here at SFSU.']",0,,No update; unclear theme alignment.
in this class i wish to experiment on cool stuff which can make me better understand the classroom physics.,0,"['In this class I wish to experiment on cool stuff which can make me better understand the classroom physics. I wish to get good grades out of this class and maintain my GPA.', 'I hope this semester will be exciting as previous semesters here at SFSU.']",0,,No update; unclear theme alignment.
i wish to get good grades out of this class and maintain my gpa. through this lab i also wish to see the cool stuff that happens when we understand physics in our daily lives.,0,"['In this class I wish to experiment on cool stuff which can make me better understand the classroom physics. I wish to get good grades out of this class and maintain my GPA.', 'I hope this semester will be exciting as previous semesters here at SFSU.']",0,,No update; unclear theme alignment.
i hope this semester will be exciting as previous semesters here at sfsu. thank you,1,"['In this class I wish to experiment on cool stuff which can make me better understand the classroom physics. I wish to get good grades out of this class and maintain my GPA.', 'I hope this semester will be exciting as previous semesters here at SFSU.']",1,,No update; unclear theme alignment.
"i am here because i want to learn, ive taken ap physics before in high school but struggle.",0,['I want to become an engineer someday and that starts with me learning basics physics concepts that are going to be applied to my career.'],0,,No update; unclear theme alignment.
physics has always interested me because i am someone who is looking at how things work.,0,['I want to become an engineer someday and that starts with me learning basics physics concepts that are going to be applied to my career.'],0,,No update; unclear theme alignment.
i feel like physics is a good combination of math and science versus other science classes ive taken before.,0,['I want to become an engineer someday and that starts with me learning basics physics concepts that are going to be applied to my career.'],0,,No update; unclear theme alignment.
it also makes more sense because a lot of concepts we can visualize and experience in our day to day life.,0,['I want to become an engineer someday and that starts with me learning basics physics concepts that are going to be applied to my career.'],0,,No update; unclear theme alignment.
"in addition, i want to become an engineer someday and that starts with me learning basics physics concepts that are going to be applied to my career.",1,['I want to become an engineer someday and that starts with me learning basics physics concepts that are going to be applied to my career.'],1,,No update; unclear theme alignment.
"while im here i can obtain a lot of useful ideas, some i can apply to my day to day life.",0,['I want to become an engineer someday and that starts with me learning basics physics concepts that are going to be applied to my career.'],0,,No update; unclear theme alignment.
such as forces acting on an object.,0,['I want to become an engineer someday and that starts with me learning basics physics concepts that are going to be applied to my career.'],0,,No update; unclear theme alignment.
which has helped me in riding a motorcycle knowing what some outcomes might be in certain situation (braking in a corner).overall i enjoy science ever i was in middle school where i built a structure that could survive a san francisco earthquake.,0,['I want to become an engineer someday and that starts with me learning basics physics concepts that are going to be applied to my career.'],0,,No update; unclear theme alignment.
that has been a memorable experience that i want to expand on.,0,['I want to become an engineer someday and that starts with me learning basics physics concepts that are going to be applied to my career.'],0,,No update; unclear theme alignment.
i am here in this class to fulfill my requirements for my bachelor degree in computer science.,0,['Im hoping to understand and capture the understanding of everything. But I really want to learn somethings that I can take outside of this class and say woah thats co and want to teach someone else.'],0,,No update; unclear theme alignment.
but i also find math facilitating how you can just understand people by simple integers.,0,['Im hoping to understand and capture the understanding of everything. But I really want to learn somethings that I can take outside of this class and say woah thats co and want to teach someone else.'],0,,No update; unclear theme alignment.
so i think that physics with math really get the whole perception of what we are .,0,['Im hoping to understand and capture the understanding of everything. But I really want to learn somethings that I can take outside of this class and say woah thats co and want to teach someone else.'],0,,No update; unclear theme alignment.
explains how things work and pretty much in my eyes how why it works through math.,0,['Im hoping to understand and capture the understanding of everything. But I really want to learn somethings that I can take outside of this class and say woah thats co and want to teach someone else.'],0,,No update; unclear theme alignment.
its pretty interesting to understand the way things work.,0,['Im hoping to understand and capture the understanding of everything. But I really want to learn somethings that I can take outside of this class and say woah thats co and want to teach someone else.'],0,,No update; unclear theme alignment.
im hoping to understand and capture the understanding of everything.,0,['Im hoping to understand and capture the understanding of everything. But I really want to learn somethings that I can take outside of this class and say woah thats co and want to teach someone else.'],0,,No update; unclear theme alignment.
but i really want to learn somethings that i can take outside of this class and say woah thats co and want to teach someone else.,0,['Im hoping to understand and capture the understanding of everything. But I really want to learn somethings that I can take outside of this class and say woah thats co and want to teach someone else.'],0,,No update; unclear theme alignment.
i just wish the class was longer bc if you sit in the back you are screwed.,0,['Im hoping to understand and capture the understanding of everything. But I really want to learn somethings that I can take outside of this class and say woah thats co and want to teach someone else.'],0,,No update; unclear theme alignment.
also every time ive went to get the lab manual it was difficult they are always closed.,0,['Im hoping to understand and capture the understanding of everything. But I really want to learn somethings that I can take outside of this class and say woah thats co and want to teach someone else.'],0,,No update; unclear theme alignment.
apparently my schedule that i have does not meet the hours they are open so its difficult to get materials .,0,['Im hoping to understand and capture the understanding of everything. But I really want to learn somethings that I can take outside of this class and say woah thats co and want to teach someone else.'],0,,No update; unclear theme alignment.
it would be nice if the teacher sold the class set the second day of class to ensure everyone has the materials needed.,0,['Im hoping to understand and capture the understanding of everything. But I really want to learn somethings that I can take outside of this class and say woah thats co and want to teach someone else.'],0,,No update; unclear theme alignment.
but thats asking a lot homestly but most of us as college students work and its difficult to go around it sometimes.,0,['Im hoping to understand and capture the understanding of everything. But I really want to learn somethings that I can take outside of this class and say woah thats co and want to teach someone else.'],0,,No update; unclear theme alignment.
but i love this class so fr and the teacher seems really nice and fun.,0,['Im hoping to understand and capture the understanding of everything. But I really want to learn somethings that I can take outside of this class and say woah thats co and want to teach someone else.'],0,,No update; unclear theme alignment.
very enthusiastic about teaching which i live because some teachers are like this is just my paycheck and do not care.,0,['Im hoping to understand and capture the understanding of everything. But I really want to learn somethings that I can take outside of this class and say woah thats co and want to teach someone else.'],0,,No update; unclear theme alignment.
"firstly, i am here in the class to meet the requirements to obtain my bachelors degree from san francisco state university.",0,"['I think this class will be very informative as it will help me understand the world better, and that will in turn help me better understand who I am.']",0,,No update; unclear theme alignment.
"my thoughts on why im here as in my physical existence, is a question i have always had (as im sure lots of others have asked themselves at one point in their lives), but i never went further than asking myself that question and wondering why.",0,"['I think this class will be very informative as it will help me understand the world better, and that will in turn help me better understand who I am.']",0,,No update; unclear theme alignment.
"why i'm here then begs the question, who am i?",0,"['I think this class will be very informative as it will help me understand the world better, and that will in turn help me better understand who I am.']",0,,No update; unclear theme alignment.
what is my identity?,0,"['I think this class will be very informative as it will help me understand the world better, and that will in turn help me better understand who I am.']",0,,No update; unclear theme alignment.
"how did i get here?ithink this class will be very informative as it will help me understand the world better, and that will in turn help me better understand who i am.",1,"['I think this class will be very informative as it will help me understand the world better, and that will in turn help me better understand who I am.']",1,,No update; unclear theme alignment.
"by applying the scientific reasoning behind how things work, i can use that knowledge in real world situations, like finding proper measurements of an object to find further information on that object, which then can be used for other purposes.",0,"['I think this class will be very informative as it will help me understand the world better, and that will in turn help me better understand who I am.']",0,,No update; unclear theme alignment.
i am here in an effort to complete the necessary requirements i need to transfer to santa clara university as a mechanical engineering major.,0,"['Lastly, as an engineering major I hope to get valuable information that can provide me with a better understanding of engineering in general in the work life and possibly even in the future if I choose to pursue a Masters degree. Ultimately, I am here in regards to pursuing a better future for myself.']",0,,No update; unclear theme alignment.
"regardless if i get accepted or not the overall goal is to become one step closer in finishing the required courses to graduate with a degree, and hopefully get a good job.",0,"['Lastly, as an engineering major I hope to get valuable information that can provide me with a better understanding of engineering in general in the work life and possibly even in the future if I choose to pursue a Masters degree. Ultimately, I am here in regards to pursuing a better future for myself.']",0,,No update; unclear theme alignment.
"however, in a short term sense i am here in this lab to further learn about physics in a hands on way and get a good grade that should help boost my gpa, and prepare me for future classes including the next higher level physics courses.",0,"['Lastly, as an engineering major I hope to get valuable information that can provide me with a better understanding of engineering in general in the work life and possibly even in the future if I choose to pursue a Masters degree. Ultimately, I am here in regards to pursuing a better future for myself.']",0,,No update; unclear theme alignment.
"lastly, as an engineering major i hope to get valuable information that can provide me with a better understanding of engineering in general in the work life and possibly even in the future if i choose to pursue a masters degree.",1,"['Lastly, as an engineering major I hope to get valuable information that can provide me with a better understanding of engineering in general in the work life and possibly even in the future if I choose to pursue a Masters degree. Ultimately, I am here in regards to pursuing a better future for myself.']",1,,No update; unclear theme alignment.
"ultimately, i am here in regards to pursuing a better future for myself.",0,"['Lastly, as an engineering major I hope to get valuable information that can provide me with a better understanding of engineering in general in the work life and possibly even in the future if I choose to pursue a Masters degree. Ultimately, I am here in regards to pursuing a better future for myself.']",0,,No update; unclear theme alignment.
parts of why i am here has a lot to do with the universe and life trials that lead me astray just to bring me back to pursue my education but as a computer science major this time.,0,"['I am not just here but I am present, to learn what I can to help the world in my own way through science, through justice, and from the heart.']",0,,No update; unclear theme alignment.
"although physics is a requirement for my major, i love science and always have as a child growing up.",0,"['I am not just here but I am present, to learn what I can to help the world in my own way through science, through justice, and from the heart.']",0,,No update; unclear theme alignment.
"i am more present than before now that i have an internship at ucsf to do medical research, which is amazing because now i can actually apply what i am learning to something meaningful to help others by giving a voice to under represented minorities in and through research. it is really important to have meaningful projects to apply what we are learning because we can help our society in some way.",0,"['I am not just here but I am present, to learn what I can to help the world in my own way through science, through justice, and from the heart.']",0,,No update; unclear theme alignment.
i always think if every class on campus took real life issue and had their classes look for solutions to solve them and actually apply them in our city what beautiful change we could see.,0,"['I am not just here but I am present, to learn what I can to help the world in my own way through science, through justice, and from the heart.']",0,,No update; unclear theme alignment.
"i am not just here but i am present, to learn what i can to help the world in my own way through science, through justice, and from the heart.",1,"['I am not just here but I am present, to learn what I can to help the world in my own way through science, through justice, and from the heart.']",1,,No update; unclear theme alignment.
the reason why i am here is because it is a prerequisite course for my major which is computer science.,0,['I also want to learn more about physics because the subject really interest me.'],0,,No update; unclear theme alignment.
i also want to learn more about physics because the subject really interest me.,1,['I also want to learn more about physics because the subject really interest me.'],1,,No update; unclear theme alignment.
i enjoy trying new things and ive never taken a physics course before.,0,['I also want to learn more about physics because the subject really interest me.'],0,,No update; unclear theme alignment.
also it will help me get a better understanding of the law of physics.,0,['I also want to learn more about physics because the subject really interest me.'],0,,No update; unclear theme alignment.
i like doing labs because i get to collaborate with others and work on lab assignments.,0,['I also want to learn more about physics because the subject really interest me.'],0,,No update; unclear theme alignment.
working on lab assignments helps me understand physics better because i have group members that can help me out or vice versa.,0,['I also want to learn more about physics because the subject really interest me.'],0,,No update; unclear theme alignment.
this will strengthen my knowledge of physics so i can use it for the lecture portion and it helps me better understand calculus.,0,['I also want to learn more about physics because the subject really interest me.'],0,,No update; unclear theme alignment.
this will help me meet other people that are in the same major or similar.,0,['I also want to learn more about physics because the subject really interest me.'],0,,No update; unclear theme alignment.
we can form study groups and prepare for the next advance physics class.,0,['I also want to learn more about physics because the subject really interest me.'],0,,No update; unclear theme alignment.
"i am a second year student at sf state, major in computer science.",0,"['During this physics lab, I got the chance to know more scientific skills.']",0,,No update; unclear theme alignment.
i think the reason that i am at this physics lab are more than one.,0,"['During this physics lab, I got the chance to know more scientific skills.']",0,,No update; unclear theme alignment.
"at first, it is a requirement of ge class and my major requirement.",0,"['During this physics lab, I got the chance to know more scientific skills.']",0,,No update; unclear theme alignment.
"however, i didn't think it is the most important reason.",0,"['During this physics lab, I got the chance to know more scientific skills.']",0,,No update; unclear theme alignment.
"during this physics lab, i got the chance to know more scientific skills.",1,"['During this physics lab, I got the chance to know more scientific skills.']",1,,No update; unclear theme alignment.
it is a good chance for us become more confident in future class.,0,"['During this physics lab, I got the chance to know more scientific skills.']",0,,No update; unclear theme alignment.
"i think it is a challenging yet interesting class, since we discover the law in different things.",0,"['During this physics lab, I got the chance to know more scientific skills.']",0,,No update; unclear theme alignment.
our life include something contain physics but i didnt realized before.,0,"['During this physics lab, I got the chance to know more scientific skills.']",0,,No update; unclear theme alignment.
"the phys 220 introduce me the principles and practice with class, and phys 222 let it become the data we can see and calculate.",0,"['During this physics lab, I got the chance to know more scientific skills.']",0,,No update; unclear theme alignment.
"during the process of discuss, analyze and conclude, i have more sense of how other classmate think, and what i need to improve.",0,"['During this physics lab, I got the chance to know more scientific skills.']",0,,No update; unclear theme alignment.
"i am here to further my education, to help myself get a degree and to provide myself with a better opportunity to have a well paying job once i graduate.",1,"['I am here to further my education, to help myself get a degree and to provide myself with a better opportunity to have a well paying job once I graduate.']",1,,No update; unclear theme alignment.
i am here in this class because it is a requirement for my degree and it it also going to help me during my physics class during the year.,0,"['I am here to further my education, to help myself get a degree and to provide myself with a better opportunity to have a well paying job once I graduate.']",0,,No update; unclear theme alignment.
"i am a transfer student and this is my first semeter at sfsu. of course, i'm here because this is a class on the request list of my degree.",0,"[""However, at that time, I rarely performed physics experiments. Therefore, I really hope that I can do this at university and I wasn't a bit bitter to register for physics class this term. I am looking forward to experiencing the interesting things in this class in the near future.""]",0,,No update; unclear theme alignment.
"however, that is not the only reason because on the other hand, physics is my favorite subject.therefore, even in my first semester at sfsu, i chose physics.",0,"[""However, at that time, I rarely performed physics experiments. Therefore, I really hope that I can do this at university and I wasn't a bit bitter to register for physics class this term. I am looking forward to experiencing the interesting things in this class in the near future.""]",0,,No update; unclear theme alignment.
i think you will be most likely to complete this class the best i can and from there i will be motivated for other subjects in the following semesters.,0,"[""However, at that time, I rarely performed physics experiments. Therefore, I really hope that I can do this at university and I wasn't a bit bitter to register for physics class this term. I am looking forward to experiencing the interesting things in this class in the near future.""]",0,,No update; unclear theme alignment.
"when i was in high school, i was a good student of physics and was praised by many teachers.",0,"[""However, at that time, I rarely performed physics experiments. Therefore, I really hope that I can do this at university and I wasn't a bit bitter to register for physics class this term. I am looking forward to experiencing the interesting things in this class in the near future.""]",0,,No update; unclear theme alignment.
"however, at that time, i rarely performed physics experiments.",0,"[""However, at that time, I rarely performed physics experiments. Therefore, I really hope that I can do this at university and I wasn't a bit bitter to register for physics class this term. I am looking forward to experiencing the interesting things in this class in the near future.""]",0,,No update; unclear theme alignment.
"therefore, i really hope that i can do this at university and i wasn't a bit bitter to register for physics class this term.",0,"[""However, at that time, I rarely performed physics experiments. Therefore, I really hope that I can do this at university and I wasn't a bit bitter to register for physics class this term. I am looking forward to experiencing the interesting things in this class in the near future.""]",0,,No update; unclear theme alignment.
i am looking forward to experiencing the interesting things in this class in the near future.,0,"[""However, at that time, I rarely performed physics experiments. Therefore, I really hope that I can do this at university and I wasn't a bit bitter to register for physics class this term. I am looking forward to experiencing the interesting things in this class in the near future.""]",0,,No update; unclear theme alignment.
the reason i am here is because i am an engineering major.,0,"['I hope to pass this lab along with the physics 220 to be one step closer on graduating and working in the career I envision myself doing.', 'I am here to graduate and become a civil engineer.']",0,,No update; unclear theme alignment.
to be more specific i am studying civil engineering in hopes of working in the structural engineering field in the near future.,0,"['I hope to pass this lab along with the physics 220 to be one step closer on graduating and working in the career I envision myself doing.', 'I am here to graduate and become a civil engineer.']",0,,No update; unclear theme alignment.
i hope to pass this lab along with the physics 220 to be one step closer on graduating and working in the career i envision myself doing.,1,"['I hope to pass this lab along with the physics 220 to be one step closer on graduating and working in the career I envision myself doing.', 'I am here to graduate and become a civil engineer.']",1,,No update; unclear theme alignment.
"with the right push from friends, family and others, i have successfully made it this far into my studies in order to pursue my dream and make something of myself within my community. i am here on behalf of those cheering me on to accomplish the completion of higher education; an opportunity some are not given.",0,"['I hope to pass this lab along with the physics 220 to be one step closer on graduating and working in the career I envision myself doing.', 'I am here to graduate and become a civil engineer.']",0,,No update; unclear theme alignment.
"i love the creativity and mathematics filled environment where i have a blast playing around with graphs, equations etc.",0,"['I hope to pass this lab along with the physics 220 to be one step closer on graduating and working in the career I envision myself doing.', 'I am here to graduate and become a civil engineer.']",0,,No update; unclear theme alignment.
i am here to graduate and become a civil engineer.,1,"['I hope to pass this lab along with the physics 220 to be one step closer on graduating and working in the career I envision myself doing.', 'I am here to graduate and become a civil engineer.']",1,,No update; unclear theme alignment.
the reason i am here is because of my major.,0,['I hope that this class will give me a greater understanding of how things work. I also feel that the lab will allow me to get a real life example of what is going on with the world by conducting experiments myself.'],0,,No update; unclear theme alignment.
i am a computer engineer and i need this class as a requirement but i also hope to get more out of this class than just pass it.,0,['I hope that this class will give me a greater understanding of how things work. I also feel that the lab will allow me to get a real life example of what is going on with the world by conducting experiments myself.'],0,,No update; unclear theme alignment.
i understand that physics is in our everyday lives.,0,['I hope that this class will give me a greater understanding of how things work. I also feel that the lab will allow me to get a real life example of what is going on with the world by conducting experiments myself.'],0,,No update; unclear theme alignment.
i hope that this class will give me a greater understanding of how things work.,0,['I hope that this class will give me a greater understanding of how things work. I also feel that the lab will allow me to get a real life example of what is going on with the world by conducting experiments myself.'],0,,No update; unclear theme alignment.
i also feel that the lab will allow me to get a real life example of what is going on with the world by conducting experiments myself.,0,['I hope that this class will give me a greater understanding of how things work. I also feel that the lab will allow me to get a real life example of what is going on with the world by conducting experiments myself.'],0,,No update; unclear theme alignment.
i am here to do some basic experiments on the topics we read in the physics lecture class.,0,['I am here to know physics a little better.'],0,,No update; unclear theme alignment.
the lecture is very interesting.,0,['I am here to know physics a little better.'],0,,No update; unclear theme alignment.
we read about many basic physics stuffs which can be used in our daily lives.,0,['I am here to know physics a little better.'],0,,No update; unclear theme alignment.
this is phys 222 so the labs are not that much complicated as higher level courses.,0,['I am here to know physics a little better.'],0,,No update; unclear theme alignment.
"in this lab we will do the experiments related to sound, speed, lengths, forces etc.",0,['I am here to know physics a little better.'],0,,No update; unclear theme alignment.
this lab will help us get to know physics little better as we will not only read about it but will do experiments first hand.,0,['I am here to know physics a little better.'],0,,No update; unclear theme alignment.
"also, i have always been interested in the physics because most of the things in this universe follow the laws of physics.",0,['I am here to know physics a little better.'],0,,No update; unclear theme alignment.
"it is very fascinating to see for example, a light feather and a coin fall at the same speed in vacuum which seems very strange.",0,['I am here to know physics a little better.'],0,,No update; unclear theme alignment.
"so, i am here to know physics a little better.",1,['I am here to know physics a little better.'],1,,No update; unclear theme alignment.
i am in this class because it is required for my major of mechanical engineering.,0,['I really hope that this course will help me expand my understanding of physics by introducing new techniques like using calculus to solve problems'],0,,No update; unclear theme alignment.
even though i have to take this class i really enjoy learning how it is that the world works.,0,['I really hope that this course will help me expand my understanding of physics by introducing new techniques like using calculus to solve problems'],0,,No update; unclear theme alignment.
it really fascinates me how you can actually use math to figure out how objects behave and why they behave like that.,0,['I really hope that this course will help me expand my understanding of physics by introducing new techniques like using calculus to solve problems'],0,,No update; unclear theme alignment.
as an intro course i hope to learn the basics of learning how to calculate motion in objects and be able to do it confidently.,0,['I really hope that this course will help me expand my understanding of physics by introducing new techniques like using calculus to solve problems'],0,,No update; unclear theme alignment.
ever since i took physics in high school i became very intrigued by the concepts that exist all around us on earth.,0,['I really hope that this course will help me expand my understanding of physics by introducing new techniques like using calculus to solve problems'],0,,No update; unclear theme alignment.
