sentence,label,phrase,updated_label
"to become a pa and help people and push them and get them through the tough times of they're life, especially if they have chronic illnesses.",0,"[""Im here to help me with O chem 2. This is my first SCI class and it has so far really helped me learn the topics I have seen in class. I would like to get an A in O chem 2 because I struggled with O Chem 1. To become a PA and help people and push them and get them through the tough times of they're life, especially if they have chronic illnesses.""]",0
i signed up for 2 sci classes this semester because in the past sci courses have really improved my learning.,0,"[""My very first semester at San Francisco State University I took a total of 3 SCI courses and it was my best semester GPA to date. Since that semester my GPA has not been as good. It was that first semester that has been holding my overall GPA over a 2.0 average. So this semester I needed something to change so I've decided to go back to what worked for me in the past. So far I've been having a great semester for the first time in a long time I finally dont feel like Im behind in all my classes.""]",0
my very first semester at san francisco state university i took a total of 3 sci courses and it was my best semester gpa to date.,0,"[""My very first semester at San Francisco State University I took a total of 3 SCI courses and it was my best semester GPA to date. Since that semester my GPA has not been as good. It was that first semester that has been holding my overall GPA over a 2.0 average. So this semester I needed something to change so I've decided to go back to what worked for me in the past. So far I've been having a great semester for the first time in a long time I finally dont feel like Im behind in all my classes.""]",0
since that semester my gpa has not been as good.,0,"[""My very first semester at San Francisco State University I took a total of 3 SCI courses and it was my best semester GPA to date. Since that semester my GPA has not been as good. It was that first semester that has been holding my overall GPA over a 2.0 average. So this semester I needed something to change so I've decided to go back to what worked for me in the past. So far I've been having a great semester for the first time in a long time I finally dont feel like Im behind in all my classes.""]",0
it was that first semester that has been holding my overall gpa over a 2.0 average.,0,"[""My very first semester at San Francisco State University I took a total of 3 SCI courses and it was my best semester GPA to date. Since that semester my GPA has not been as good. It was that first semester that has been holding my overall GPA over a 2.0 average. So this semester I needed something to change so I've decided to go back to what worked for me in the past. So far I've been having a great semester for the first time in a long time I finally dont feel like Im behind in all my classes.""]",0
so this semester i needed something to change so i've decided to go back to what worked for me in the past.,0,"[""My very first semester at San Francisco State University I took a total of 3 SCI courses and it was my best semester GPA to date. Since that semester my GPA has not been as good. It was that first semester that has been holding my overall GPA over a 2.0 average. So this semester I needed something to change so I've decided to go back to what worked for me in the past. So far I've been having a great semester for the first time in a long time I finally dont feel like Im behind in all my classes.""]",0
so far i've been having a great semester for the first time in a long time i finally dont feel like im behind in all my classes.,0,"[""My very first semester at San Francisco State University I took a total of 3 SCI courses and it was my best semester GPA to date. Since that semester my GPA has not been as good. It was that first semester that has been holding my overall GPA over a 2.0 average. So this semester I needed something to change so I've decided to go back to what worked for me in the past. So far I've been having a great semester for the first time in a long time I finally dont feel like Im behind in all my classes.""]",0
it is a great feeling and i hope there are more sci courses offered here for my upper division classes.,0,"[""My very first semester at San Francisco State University I took a total of 3 SCI courses and it was my best semester GPA to date. Since that semester my GPA has not been as good. It was that first semester that has been holding my overall GPA over a 2.0 average. So this semester I needed something to change so I've decided to go back to what worked for me in the past. So far I've been having a great semester for the first time in a long time I finally dont feel like Im behind in all my classes.""]",0
i really enjoy learning in this type of environment.,0,"[""My very first semester at San Francisco State University I took a total of 3 SCI courses and it was my best semester GPA to date. Since that semester my GPA has not been as good. It was that first semester that has been holding my overall GPA over a 2.0 average. So this semester I needed something to change so I've decided to go back to what worked for me in the past. So far I've been having a great semester for the first time in a long time I finally dont feel like Im behind in all my classes.""]",0
i am here as a student to learn from my peers and my instructors.,0,"[""I am here as a student to learn from my peers and my instructors. I want to earn my Bachelor's Degree in Science with a concentration in Physiology. On the way, I hope to also make connections with the student body. I believe that making connections, understanding one another and expanding our views is important. It's easy to be stagnant and get comfortable with our routine.""]",0
i want to earn my bachelor's degree in science with a concentration in physiology.,0,"[""I am here as a student to learn from my peers and my instructors. I want to earn my Bachelor's Degree in Science with a concentration in Physiology. On the way, I hope to also make connections with the student body. I believe that making connections, understanding one another and expanding our views is important. It's easy to be stagnant and get comfortable with our routine.""]",0
"on the way, i hope to also make connections with the student body.",0,"[""I am here as a student to learn from my peers and my instructors. I want to earn my Bachelor's Degree in Science with a concentration in Physiology. On the way, I hope to also make connections with the student body. I believe that making connections, understanding one another and expanding our views is important. It's easy to be stagnant and get comfortable with our routine.""]",0
"i believe that making connections, understanding one another and expanding our views is important.",0,"[""I am here as a student to learn from my peers and my instructors. I want to earn my Bachelor's Degree in Science with a concentration in Physiology. On the way, I hope to also make connections with the student body. I believe that making connections, understanding one another and expanding our views is important. It's easy to be stagnant and get comfortable with our routine.""]",0
it's easy to be stagnant and get comfortable with our routine.,0,"[""I am here as a student to learn from my peers and my instructors. I want to earn my Bachelor's Degree in Science with a concentration in Physiology. On the way, I hope to also make connections with the student body. I believe that making connections, understanding one another and expanding our views is important. It's easy to be stagnant and get comfortable with our routine.""]",0
i am here in school to honestly make a living.,0,"[""Organic chemistry isn't my strong suit so being in here is really helping me out. Quite honestly this class saved me in my other classes too because I took multiple sci classes before and not only for organic chemistry.""]",0
growing up was pretty hard and the root of the problems are started from the lack of money.,0,"[""Organic chemistry isn't my strong suit so being in here is really helping me out. Quite honestly this class saved me in my other classes too because I took multiple sci classes before and not only for organic chemistry.""]",0
money is such a variable in life and to especially live in the bay area requires money.,0,"[""Organic chemistry isn't my strong suit so being in here is really helping me out. Quite honestly this class saved me in my other classes too because I took multiple sci classes before and not only for organic chemistry.""]",0
so here i am in school trying to become what i love doing and that's helping people.,0,"[""Organic chemistry isn't my strong suit so being in here is really helping me out. Quite honestly this class saved me in my other classes too because I took multiple sci classes before and not only for organic chemistry.""]",0
i think i strive to be in the medical field because helping someones health is more important than anything.,0,"[""Organic chemistry isn't my strong suit so being in here is really helping me out. Quite honestly this class saved me in my other classes too because I took multiple sci classes before and not only for organic chemistry.""]",0
"so knocking out health and the main variable in life ""money"" at the same time could potentially help me in my future.",0,"[""Organic chemistry isn't my strong suit so being in here is really helping me out. Quite honestly this class saved me in my other classes too because I took multiple sci classes before and not only for organic chemistry.""]",0
"in terms of ""why am i here"" in this sci class, is to honestly help me in the class.",0,"[""Organic chemistry isn't my strong suit so being in here is really helping me out. Quite honestly this class saved me in my other classes too because I took multiple sci classes before and not only for organic chemistry.""]",0
organic chemistry isn't my strong suit so being in here is really helping me out.,0,"[""Organic chemistry isn't my strong suit so being in here is really helping me out. Quite honestly this class saved me in my other classes too because I took multiple sci classes before and not only for organic chemistry.""]",0
quite honestly this class saved me in my other classes too because i took multiple sci classes before and not only for organic chemistry.,0,"[""Organic chemistry isn't my strong suit so being in here is really helping me out. Quite honestly this class saved me in my other classes too because I took multiple sci classes before and not only for organic chemistry.""]",0
"the main reason why i am here is because it is required for me to take this class for my major, which is computer science.",0,"['Sure, itll be challenging, but with a but of help, I think Ill be ok.']",0
"initially, i thought of just taking this class at a later date, but then thought to myself, might as well get it over with earlier than later.",0,"['Sure, itll be challenging, but with a but of help, I think Ill be ok.']",0
"i dont regret making the choice, though having so many classes is kind of hard to juggle, it means i have to step up my game and focus on school more.",0,"['Sure, itll be challenging, but with a but of help, I think Ill be ok.']",0
"after attending both of the physics classes, i started to think it might not be as boring as i thought itd be.",0,"['Sure, itll be challenging, but with a but of help, I think Ill be ok.']",0
"sure, itll be challenging, but with a but of help, i think ill be ok.",1,"['Sure, itll be challenging, but with a but of help, I think Ill be ok.']",0
"now im thinking that i am here because i just want to learn more about the subject and how i can apply this to real life, as well as my major.",0,"['Sure, itll be challenging, but with a but of help, I think Ill be ok.']",0
"manuel sotovernon wetzell phys 222.08 6 february 2020for 5 minutes, journal reflectively on:""why am i here?""this essay is meant to connect you to your purpose.",0,['I am here because I understand that I have the opportunity to exceed the limits that have been placed on me because of my ethnicity. I am here to prove everyone who doubted me wrong and display what I am capable of.'],0
this is not meant to be a formal essay.,0,['I am here because I understand that I have the opportunity to exceed the limits that have been placed on me because of my ethnicity. I am here to prove everyone who doubted me wrong and display what I am capable of.'],0
it should be streamofconsciousness writing from the heart.,0,['I am here because I understand that I have the opportunity to exceed the limits that have been placed on me because of my ethnicity. I am here to prove everyone who doubted me wrong and display what I am capable of.'],0
"you will be graded on participation only, not on the specifics of what you say.",0,['I am here because I understand that I have the opportunity to exceed the limits that have been placed on me because of my ethnicity. I am here to prove everyone who doubted me wrong and display what I am capable of.'],0
5 minutes of reflective journaling should result in an essay of about 150200 words.,0,['I am here because I understand that I have the opportunity to exceed the limits that have been placed on me because of my ethnicity. I am here to prove everyone who doubted me wrong and display what I am capable of.'],0
"first off, i am here because this course is required for my major.",0,['I am here because I understand that I have the opportunity to exceed the limits that have been placed on me because of my ethnicity. I am here to prove everyone who doubted me wrong and display what I am capable of.'],0
i am in this specific class because it fits best with my current academic schedule.,0,['I am here because I understand that I have the opportunity to exceed the limits that have been placed on me because of my ethnicity. I am here to prove everyone who doubted me wrong and display what I am capable of.'],0
"on a larger scale, i am here because i graduated highschool, and am the first in my immediate family to go to college and further my education.",0,['I am here because I understand that I have the opportunity to exceed the limits that have been placed on me because of my ethnicity. I am here to prove everyone who doubted me wrong and display what I am capable of.'],0
i am here because i understand that i have the opportunity to exceed the limits that have been placed on me because of my ethnicity.,0,['I am here because I understand that I have the opportunity to exceed the limits that have been placed on me because of my ethnicity. I am here to prove everyone who doubted me wrong and display what I am capable of.'],1
i am here to prove everyone who doubted me wrong and display what i am capable of.,0,['I am here because I understand that I have the opportunity to exceed the limits that have been placed on me because of my ethnicity. I am here to prove everyone who doubted me wrong and display what I am capable of.'],0
"i am here to earn the best possible grade, and to learn.",0,['I am here because I understand that I have the opportunity to exceed the limits that have been placed on me because of my ethnicity. I am here to prove everyone who doubted me wrong and display what I am capable of.'],0
i am here in my 9 am lab because i would like to expand my knowledge and hands on lab skills but also because its a class that i need to take.,0,['My major is physics and Ive heard its hard but I like to challenge myself.'],0
my major is physics and ive heard its hard but i like to challenge myself.,1,['My major is physics and Ive heard its hard but I like to challenge myself.'],0
im in the lab mostly because ive always enjoyed hands on labs.,0,['My major is physics and Ive heard its hard but I like to challenge myself.'],0
during high school i took chemistry and physics and when ever we did some of our labs i found it interesting.,0,['My major is physics and Ive heard its hard but I like to challenge myself.'],0
i know that when working on these labs i will be able to get out of my comfort zone and ask for help whenever im confused or in need of assistance during the process.,0,['My major is physics and Ive heard its hard but I like to challenge myself.'],0
i intend to put my part in the lab and its reports.,0,['My major is physics and Ive heard its hard but I like to challenge myself.'],0
as well i hope with this lab class i figure out what i would like to do in the future.,0,['My major is physics and Ive heard its hard but I like to challenge myself.'],0
ive always had an idea to work in medicine as a lab technician.,0,['My major is physics and Ive heard its hard but I like to challenge myself.'],0
i hope that the reason i am here helps me out for my future and growth of my knowledge.,0,['My major is physics and Ive heard its hard but I like to challenge myself.'],0
"i am here in this physics lab at sf state right now because it is a class i have to take for my major, mechanical engineering.",0,['I am willing to do whatever it takes to get to where I want to be and I know there will be difficulties I will have to overcome while doing this.'],0
i am willing to do whatever it takes to get to where i want to be and i know there will be difficulties i will have to overcome while doing this.,1,['I am willing to do whatever it takes to get to where I want to be and I know there will be difficulties I will have to overcome while doing this.'],0
my end goal is to be able to have a good paying job that lets me live a happy life with a nice house and car and also be able to take care of my family and pay my parents back for everything they have done for me.,0,['I am willing to do whatever it takes to get to where I want to be and I know there will be difficulties I will have to overcome while doing this.'],0
i chose mechanical engineering because i wanted to do something with cars when i'm older whether it's working at a car company like tesla or being able to modify and drift cars.,0,['I am willing to do whatever it takes to get to where I want to be and I know there will be difficulties I will have to overcome while doing this.'],0
i also decided to attend classes at sf state because i was born and raised here and i went to high school right next to state at lowell high school and wanted to stay somewhere in the city or near the city to save money and also stay close to my family.,0,['I am willing to do whatever it takes to get to where I want to be and I know there will be difficulties I will have to overcome while doing this.'],0
i am here to help get myself a better grade.,0,"['I have always had issues with my science classes mainly because I have a chronic pain disorder called fibromyalgia. By having this class, I know that it will hold me accountable to do things like my class work and to even get in study time when I know that I do not have the energy to do it at home.']",0
i have always had issues with my science classes mainly because i have a chronic pain disorder called fibromyalgia.,0,"['I have always had issues with my science classes mainly because I have a chronic pain disorder called fibromyalgia. By having this class, I know that it will hold me accountable to do things like my class work and to even get in study time when I know that I do not have the energy to do it at home.']",0
"by having this class, i know that it will hold me accountable to do things like my class work and to even get in study time when i know that i do not have the energy to do it at home.",0,"['I have always had issues with my science classes mainly because I have a chronic pain disorder called fibromyalgia. By having this class, I know that it will hold me accountable to do things like my class work and to even get in study time when I know that I do not have the energy to do it at home.']",0
"also, because the class is a few hours before my cell biology class, i know that i will be spending more time studying because i will be on campus.",0,"['I have always had issues with my science classes mainly because I have a chronic pain disorder called fibromyalgia. By having this class, I know that it will hold me accountable to do things like my class work and to even get in study time when I know that I do not have the energy to do it at home.']",0
it will create an environment that allows for me to feel like i can study.,0,"['I have always had issues with my science classes mainly because I have a chronic pain disorder called fibromyalgia. By having this class, I know that it will hold me accountable to do things like my class work and to even get in study time when I know that I do not have the energy to do it at home.']",0
i also like the idea of being able to teach as a way of memorizing the material that i've learned.,0,"['I have always had issues with my science classes mainly because I have a chronic pain disorder called fibromyalgia. By having this class, I know that it will hold me accountable to do things like my class work and to even get in study time when I know that I do not have the energy to do it at home.']",0
"by being in that class, i'm surrounded by my peers i can learn and reiterate the material in my brain.",0,"['I have always had issues with my science classes mainly because I have a chronic pain disorder called fibromyalgia. By having this class, I know that it will hold me accountable to do things like my class work and to even get in study time when I know that I do not have the energy to do it at home.']",0
it allows for me to ask questions and have a more oneonone experience with a smaller class.,0,"['I have always had issues with my science classes mainly because I have a chronic pain disorder called fibromyalgia. By having this class, I know that it will hold me accountable to do things like my class work and to even get in study time when I know that I do not have the energy to do it at home.']",0
i also will feel less intimidated because the people teaching the class and more my peers than they are my instructor.,0,"['I have always had issues with my science classes mainly because I have a chronic pain disorder called fibromyalgia. By having this class, I know that it will hold me accountable to do things like my class work and to even get in study time when I know that I do not have the energy to do it at home.']",0
i lose myself quite often....,0,"[""I'm only here because despite how long I've been in school, I want to prove that I can persist through and get that darn degree.""]",0
"more often than people realize.i'm only here because despite how long i've been in school, i want to prove that i can persist through and get that darn degree.",1,"[""I'm only here because despite how long I've been in school, I want to prove that I can persist through and get that darn degree.""]",1
"the amount of support and peeps i've met up until this point, have given me purpose to keep continuing through.",0,"[""I'm only here because despite how long I've been in school, I want to prove that I can persist through and get that darn degree.""]",0
"i've yet to fully bring out my potential up until this point, but there's some small accomplishments progress.",0,"[""I'm only here because despite how long I've been in school, I want to prove that I can persist through and get that darn degree.""]",0
"i was never the ""straight a"" student that people percieve me to be....",0,"[""I'm only here because despite how long I've been in school, I want to prove that I can persist through and get that darn degree.""]",0
"but more of someone that has been through many trialsanderrors, mistakes, and failures to be a competent learner in school.",0,"[""I'm only here because despite how long I've been in school, I want to prove that I can persist through and get that darn degree.""]",0
"i want to extensively live my life where i can place my own ""legacy"" in life.",0,"[""I'm only here because despite how long I've been in school, I want to prove that I can persist through and get that darn degree.""]",0
"i want to fill people around me with positive memories, love, knowledge, and teachable moments.",0,"[""I'm only here because despite how long I've been in school, I want to prove that I can persist through and get that darn degree.""]",0
i want to give inspiring life stories to my future generational family members.,0,"[""I'm only here because despite how long I've been in school, I want to prove that I can persist through and get that darn degree.""]",0
i want the people whom i care about around me to feel my gentle compassion in many different ways...,0,"[""I'm only here because despite how long I've been in school, I want to prove that I can persist through and get that darn degree.""]",0
"that, is how i want people to remember me by....",0,"[""I'm only here because despite how long I've been in school, I want to prove that I can persist through and get that darn degree.""]",0
"someone whose able to smile, and remain positive through everything she's faced.",0,"[""I'm only here because despite how long I've been in school, I want to prove that I can persist through and get that darn degree.""]",0
i am here because i want to further advance my education and be the first in my family to graduate college.,0,"['Although these are huge goals, they inspire me each day to be a better student so I can get to where I need to be.']",0
my family continually inspires me to be a better person and to give back to the community that raised me.,0,"['Although these are huge goals, they inspire me each day to be a better student so I can get to where I need to be.']",0
"i am here because i aspire to be a scientist, more specifically an anatomical pathologist that works for the center for disease control.",0,"['Although these are huge goals, they inspire me each day to be a better student so I can get to where I need to be.']",0
i know i have years ahead of me but this is a dream i will never stop chasing.,0,"['Although these are huge goals, they inspire me each day to be a better student so I can get to where I need to be.']",0
i want to research infectious diseases but also have the ability to treat patients.,0,"['Although these are huge goals, they inspire me each day to be a better student so I can get to where I need to be.']",0
i also want to travel to thirdworld countries and help those with little to no healthcare access.,0,"['Although these are huge goals, they inspire me each day to be a better student so I can get to where I need to be.']",0
"although these are huge goals, they inspire me each day to be a better student so i can get to where i need to be.",1,"['Although these are huge goals, they inspire me each day to be a better student so I can get to where I need to be.']",0
"i am here because i fell in love with the world of science at a young age and want to increase diversity in my field, i want to prove to other young women of color that they can persevere in a field that is heavily maledominated.",0,"['Although these are huge goals, they inspire me each day to be a better student so I can get to where I need to be.']",0
anything is possible as long as you believe in yourself.,0,"['Although these are huge goals, they inspire me each day to be a better student so I can get to where I need to be.']",0
im here to learn and expand my knowledge so i can add to the many more ideas that are yet to explore.,0,['I self motivate and try my best to encourage others to learn and understand the importance of concepts so they in turn will do the same. There are many factors holding me here and keeping me from leaving but definitely to environment has kept me steady and focused on my goal.'],0
we are here to be inspired by the loads of information that make us who we are.,0,['I self motivate and try my best to encourage others to learn and understand the importance of concepts so they in turn will do the same. There are many factors holding me here and keeping me from leaving but definitely to environment has kept me steady and focused on my goal.'],0
it helps to surround yourself with people who are also inspired to learn because of the encouragement fed into each other through boost of friendly interactions and assurance.,0,['I self motivate and try my best to encourage others to learn and understand the importance of concepts so they in turn will do the same. There are many factors holding me here and keeping me from leaving but definitely to environment has kept me steady and focused on my goal.'],0
"im classroom setting, i cant help but feel invited to learn especially with individuals that are equally eager.",0,['I self motivate and try my best to encourage others to learn and understand the importance of concepts so they in turn will do the same. There are many factors holding me here and keeping me from leaving but definitely to environment has kept me steady and focused on my goal.'],0
i self motivate and try my best to encourage others to learn and understand the importance of concepts so they in turn will do the same.,0,['I self motivate and try my best to encourage others to learn and understand the importance of concepts so they in turn will do the same. There are many factors holding me here and keeping me from leaving but definitely to environment has kept me steady and focused on my goal.'],0
there are many factors holding me here and keeping me from leaving but definitely to environment has kept me steady and focused on my goal.,0,['I self motivate and try my best to encourage others to learn and understand the importance of concepts so they in turn will do the same. There are many factors holding me here and keeping me from leaving but definitely to environment has kept me steady and focused on my goal.'],0
i am here in sci 305 because i'm at the literal end of my line.,0,"[""I am here in sci 305 because I'm at the literal end of my line. If I don't pass another class i wont be allowed to continue. I'm here because I'm fighting my hardest at every step and its never enough so now I'm doing even more.""]",0
if i don't pass another class i wont be allowed to continue.,0,"[""I am here in sci 305 because I'm at the literal end of my line. If I don't pass another class i wont be allowed to continue. I'm here because I'm fighting my hardest at every step and its never enough so now I'm doing even more.""]",0
i'm here because i'm fighting my hardest at every step and its never enough so now i'm doing even more.,0,"[""I am here in sci 305 because I'm at the literal end of my line. If I don't pass another class i wont be allowed to continue. I'm here because I'm fighting my hardest at every step and its never enough so now I'm doing even more.""]",1
if i had the natural understanding i would not be here.,0,"[""I am here in sci 305 because I'm at the literal end of my line. If I don't pass another class i wont be allowed to continue. I'm here because I'm fighting my hardest at every step and its never enough so now I'm doing even more.""]",0
if i had strong method for learning on my own i wouldn't be here.,0,"[""I am here in sci 305 because I'm at the literal end of my line. If I don't pass another class i wont be allowed to continue. I'm here because I'm fighting my hardest at every step and its never enough so now I'm doing even more.""]",0
i'm here because i'm struggling and am desperately grasping for any hand hold to slow my fall from grace.,0,"[""I am here in sci 305 because I'm at the literal end of my line. If I don't pass another class i wont be allowed to continue. I'm here because I'm fighting my hardest at every step and its never enough so now I'm doing even more.""]",1
"if by ""here"" you mean the university setting, i'm here because i want to do something productive and proactive with my professional life.",0,['I want to get past university not only to prove to myself that I can but to also set a path for my sister who also wants to attend university whenever she is able to.A couple of bumps here and there were felt but they were definitely avoidable. My life goal: makes others happy through something I helped push forward and out into the world.'],0
"since i am firstgeneration college in my family, i feel i hold a significant responsibility to do something with this opportunity presented to me.",0,['I want to get past university not only to prove to myself that I can but to also set a path for my sister who also wants to attend university whenever she is able to.A couple of bumps here and there were felt but they were definitely avoidable. My life goal: makes others happy through something I helped push forward and out into the world.'],0
i want to get past university not only to prove to myself that i can but to also set a path for my sister who also wants to attend university whenever she is able to.,0,['I want to get past university not only to prove to myself that I can but to also set a path for my sister who also wants to attend university whenever she is able to.A couple of bumps here and there were felt but they were definitely avoidable. My life goal: makes others happy through something I helped push forward and out into the world.'],0
"although times and opportunities have significantly, i still see university as the gateway to at least a stable job in the engineering field.",0,['I want to get past university not only to prove to myself that I can but to also set a path for my sister who also wants to attend university whenever she is able to.A couple of bumps here and there were felt but they were definitely avoidable. My life goal: makes others happy through something I helped push forward and out into the world.'],0
"i'm doing this honestly because i need a job that i am content with, a job that lets me embrace a passion that is slowly burning brighter and hopefully never diminishes.",0,['I want to get past university not only to prove to myself that I can but to also set a path for my sister who also wants to attend university whenever she is able to.A couple of bumps here and there were felt but they were definitely avoidable. My life goal: makes others happy through something I helped push forward and out into the world.'],1
"i want a job that doesn't necessarily make me happy but does in fact make those around me happy whether it be with the product i help produce, my work ethic, or my personal actions.",0,['I want to get past university not only to prove to myself that I can but to also set a path for my sister who also wants to attend university whenever she is able to.A couple of bumps here and there were felt but they were definitely avoidable. My life goal: makes others happy through something I helped push forward and out into the world.'],0
i feel university can help me accomplish that and so far it has.,0,['I want to get past university not only to prove to myself that I can but to also set a path for my sister who also wants to attend university whenever she is able to.A couple of bumps here and there were felt but they were definitely avoidable. My life goal: makes others happy through something I helped push forward and out into the world.'],0
a couple of bumps here and there were felt but they were definitely avoidable.,0,['I want to get past university not only to prove to myself that I can but to also set a path for my sister who also wants to attend university whenever she is able to.A couple of bumps here and there were felt but they were definitely avoidable. My life goal: makes others happy through something I helped push forward and out into the world.'],0
my life goal: makes others happy through something i helped push forward and out into the world.,0,['I want to get past university not only to prove to myself that I can but to also set a path for my sister who also wants to attend university whenever she is able to.A couple of bumps here and there were felt but they were definitely avoidable. My life goal: makes others happy through something I helped push forward and out into the world.'],0
i am here because i want to pass this class.,0,"[""I am here because I want to pass this class. I took this class last semester with Haji and I ended up with a D. I took the lab last semester too and passed but I struggled passing the lecture because I didn't do too well on the exams. I am taking this class for the second time and I want to take it more seriously. I signed up for this class in hopes that I would get a bit more practice and help figuring out the problems that I couldn't figure out last semester.""]",0
i took this class last semester with haji and i ended up with a d.,0,"[""I am here because I want to pass this class. I took this class last semester with Haji and I ended up with a D. I took the lab last semester too and passed but I struggled passing the lecture because I didn't do too well on the exams. I am taking this class for the second time and I want to take it more seriously. I signed up for this class in hopes that I would get a bit more practice and help figuring out the problems that I couldn't figure out last semester.""]",0
i took the lab last semester too and passed but i struggled passing the lecture because i didn't do too well on the exams.,0,"[""I am here because I want to pass this class. I took this class last semester with Haji and I ended up with a D. I took the lab last semester too and passed but I struggled passing the lecture because I didn't do too well on the exams. I am taking this class for the second time and I want to take it more seriously. I signed up for this class in hopes that I would get a bit more practice and help figuring out the problems that I couldn't figure out last semester.""]",1
i am taking this class for the second time and i want to take it more seriously.,0,"[""I am here because I want to pass this class. I took this class last semester with Haji and I ended up with a D. I took the lab last semester too and passed but I struggled passing the lecture because I didn't do too well on the exams. I am taking this class for the second time and I want to take it more seriously. I signed up for this class in hopes that I would get a bit more practice and help figuring out the problems that I couldn't figure out last semester.""]",0
i signed up for this class in hopes that i would get a bit more practice and help figuring out the problems that i couldn't figure out last semester.,0,"[""I am here because I want to pass this class. I took this class last semester with Haji and I ended up with a D. I took the lab last semester too and passed but I struggled passing the lecture because I didn't do too well on the exams. I am taking this class for the second time and I want to take it more seriously. I signed up for this class in hopes that I would get a bit more practice and help figuring out the problems that I couldn't figure out last semester.""]",0
i think that i'm here to contribute to the lives of others for the general good.,0,"['Even if I should fail along the way, I need to remember that failures build up to relative success and the only way to learn is to persevere.']",0
i am pursuing an engineering degree to understand the physical world and develop the basic building blocks to contribute to solving problems in the future.,0,"['Even if I should fail along the way, I need to remember that failures build up to relative success and the only way to learn is to persevere.']",0
"even if i should fail along the way, i need to remember that failures build up to relative success and the only way to learn is to persevere.",1,"['Even if I should fail along the way, I need to remember that failures build up to relative success and the only way to learn is to persevere.']",0
i desire to be of general help and to help others who are more capable than i to do well.,0,"['Even if I should fail along the way, I need to remember that failures build up to relative success and the only way to learn is to persevere.']",0
"i want to be a part of the technological side of living well and support the pursuit of a good life, and hopefully sustainable living.",0,"['Even if I should fail along the way, I need to remember that failures build up to relative success and the only way to learn is to persevere.']",0
i don't want riches; just enough to not live in constant fear of failing to meet basic needs and want that for others.,0,"['Even if I should fail along the way, I need to remember that failures build up to relative success and the only way to learn is to persevere.']",0
if something i can make or contribute my efforts to can make that happen that would be satisfying to me.,0,"['Even if I should fail along the way, I need to remember that failures build up to relative success and the only way to learn is to persevere.']",0
i decided to take this supplemental sci class for many different reasons.,0,"['After the first few weeks of my Organic Chemistry class, I already felt like I was falling behind. After just the first class, I just already feel like the instructors gave me a ton of helpful tips to help me to thoroughly understand the concepts.']",0
"after the first few weeks of my organic chemistry class, i already felt like i was falling behind.",0,"['After the first few weeks of my Organic Chemistry class, I already felt like I was falling behind. After just the first class, I just already feel like the instructors gave me a ton of helpful tips to help me to thoroughly understand the concepts.']",0
i hope that this course helps to keep me up to date with the material gone over in class.,0,"['After the first few weeks of my Organic Chemistry class, I already felt like I was falling behind. After just the first class, I just already feel like the instructors gave me a ton of helpful tips to help me to thoroughly understand the concepts.']",0
i also find it very helpful to have my peers explain certain concepts rather than my professor on certain topics.,0,"['After the first few weeks of my Organic Chemistry class, I already felt like I was falling behind. After just the first class, I just already feel like the instructors gave me a ton of helpful tips to help me to thoroughly understand the concepts.']",0
this sci class will be the perfect opportunity for me to take advantage of that learning style.,0,"['After the first few weeks of my Organic Chemistry class, I already felt like I was falling behind. After just the first class, I just already feel like the instructors gave me a ton of helpful tips to help me to thoroughly understand the concepts.']",0
"after just the first class, i just already feel like the instructors gave me a ton of helpful tips to help me to thoroughly understand the concepts.",0,"['After the first few weeks of my Organic Chemistry class, I already felt like I was falling behind. After just the first class, I just already feel like the instructors gave me a ton of helpful tips to help me to thoroughly understand the concepts.']",0
i feel very lucky to have access to this help from my peers and i look forward to challenging myself academically this semester.,0,"['After the first few weeks of my Organic Chemistry class, I already felt like I was falling behind. After just the first class, I just already feel like the instructors gave me a ton of helpful tips to help me to thoroughly understand the concepts.']",0
hopefully this sci class helps me get an a in organic chemistry!,0,"['After the first few weeks of my Organic Chemistry class, I already felt like I was falling behind. After just the first class, I just already feel like the instructors gave me a ton of helpful tips to help me to thoroughly understand the concepts.']",0
"i am in this class because i absolutely want to at least grab a passing grade, if not, an outstanding grade for o. chem i. and, in sense, by doing taking this tutoring course, i want to also be able to aid my peers in understanding the material that was covered in chem 233 lecture, and reinforced in sci 333.",0,"['This was mostly due to how horrible my grades from my previous two attempts at Organic Chemistry, but, I am not going to back down and give up just yet.']",0
"this was mostly due to how horrible my grades from my previous two attempts at organic chemistry, but, i am not going to back down and give up just yet.",1,"['This was mostly due to how horrible my grades from my previous two attempts at Organic Chemistry, but, I am not going to back down and give up just yet.']",0
"another reason why i am also in this course is to also keep my mind occupied in order to get through the day, through productive means.",0,"['This was mostly due to how horrible my grades from my previous two attempts at Organic Chemistry, but, I am not going to back down and give up just yet.']",0
"my hopes for this class is that i can internalized the important topics covered in lecture and reinforced in this sci class, and be able to relayapply this information to my future prospects.",0,"['This was mostly due to how horrible my grades from my previous two attempts at Organic Chemistry, but, I am not going to back down and give up just yet.']",0
