sentence,label,phrase,updated_label,reason
this will allow me to grow and become a better human being.,0.0,"[""Going to college and getting my degree will help me in trying be a better version of myself and in trying to secure a better a future. A future in which I can be financially stable and support my family. I'll be able to give back what they have given me and more"", 'Being able to support my family another advantage of being financially stable.']",0.0,
"i want to at least help animals, such as my bird and reptiles that need care, as there are not that many exotic vets, only primarily those who focus on cats and dogs.",0.0,"['I am here because my parents migrated to the United States in order to provide a better life to their future family, which would be my siblings and I. My parents wanted to give their children the opportunity to go to college, an opportunity that is unfortunately not granted to many of my family members back in Mexico.']",0.0,
"i am here because i enjoyed doing math, doing experiments, and putting things together.",0.0,"['Im here because education is important in my family. My parents couldnt obtain their education because they had other priorities but they made sure to work hard and guarantee that their kids will have the opportunity, the choice, to obtain their education.']",0.0,
i was born in mexico and my mom brought me here for a better future so she is who i do it all for.,1.0,['I was born in Mexico and my mom brought me here for a better future so she is who I do it all for.'],1.0,
but my mom raised me and my sister.,0.0,"['But my mom raised me and my sister. Also I was given the opportunity to be the first one in college and prove my family wrong that even though I was raised by a single parent I still made it to college.', 'I am here now to teach my daughter the right and wrong as she gets older. I am her leader as well as her dad even though her father is from another background (Im Mexican, his Salvadorian).', '']",1.0,Added familial label because family is mentioned in the sentence.
"so knowing that, i changed my career to nursing.",0.0,"[""My parents own a small business and they always help people out when they cant afford it. Im inspired by my parents and I hope to make a bigger positive impact in other strangers' lives.""]",0.0,
i am taking physics because i will need it in order to pursue my major and i want to expand my knowledge in the field of math and sciences.,0.0,['I am the first person in my family to go to college and I will be the first one to graduate as well.'],0.0,
they work so hard to support me and my siblings to send us all to college.,1.0,['I am the first generation to go to college so I want to show my parents my love for science and become something.'],1.0,
i would hope to learn about mental illness and destigmatize those who are victims of stereotypes.,0.0,"['I am here because I care about my education and supporting my family back home. I hope that being here, studying hard, going to school, will allow my to someday provide better care for my mother and father as well as others who struggle with mental illness.']",0.0,
once i had signed up to all the right classes i only needed a couple more to get a full enrollment status.,0.0,"['Money is hard to come by for me, I dont have a job and Im chewing away from my familys money, I feel guilty every time I ask from them.']",0.0,
i mean my mother wouldn't have been on a boat for 2 weeks for me to not work hard for a better life.,0.0,"[""I'm here because my parents came here during the vietnam war for a better life. She made a lot of sacrifices for me to be here. I guess you can say the same for my fathers sacrifices I am to be here as well."", 'I am here because I saw my mother struggle to feed my 7 siblings I.']",0.0,
i'll be the first in my family to graduate from college and to attend college in general but i want to make them proud.,1.0,"[""I am also here to advance my education and make my family proud. I'll be the first in my family to graduate from college and to attend college in general but I want to make them proud.""]",1.0,
through them i was able to learn from school but from myself that i can succeed.,0.0,['It was hard but my parents always prioritized school first for my sister and me.'],0.0,
i want to be able to pay my family back for all they have done for me so far.,0.0,"['I also want to really make my family happy with being able to become a doctor. I want to be able to pay my family back for all they have done for me so far. Also by pushing myself through all this, when I have a family I could be a great example to my children.']",1.0,Added familial label because family is mentioned in the sentence.
"physics has always come easier to me, and science in general, so that is why i do not plan on dropping the class.",0.0,['I have very supportive parents and family that have gotten me to this point.'],0.0,
i am here because i am a first generation student and i want to make my parents proud.,1.0,"['I want to make my parents proud.', 'the fact that Im the first from my family is amazing and I dont want to let them down.']",1.0,
i am here so that i can make my mom proud and be one of the first people in my family to complete college and get a degree; because making them happy android means a lot to me.,0.0,"['', 'I am here so that I can make my mom proud and be one of the first people in my family to complete college and get a degree; because making them happy android means a lot to me. I want to be able to show them that I can make it and maybe help them out in the future because theyve helped me so much.', 'Being here in college and in physics is extremely important to me because without being here I wouldnt be able to purse and execute my goals or make my family proud, being here makes me who I am.']",1.0,Added familial label because family is mentioned in the sentence.
i also know that the time allotted for the professors are not enough to begin with.,0.0,['I am here for my parents and my family. I am here for my family members who could not make it this far. I here to show those family members that they can be here too.'],0.0,
"i show up to class because i want to earn a good grade, i want to be successful, and my main goal is to graduate on time or hopefully earlier than the expected 4 years.",0.0,"['Also, I chose to go to SF State because I have family that lives in the nearby area of Daly City. So, I always feel the presence of being at home and someone to be there for me while I am away at school.']",0.0,
i am fulfilling my prereqs for medical school here at sfsu as a postbacc student and i am so happy that it has allowed me to stay in the bay area to do so.,0.0,"['When I am around my family and loved ones, it refocuses me and refreshes me.']",0.0,
i felt as that i had made a change in the world and impacted so many lives already.,0.0,"[""My parents own a small business and they always help people out when they cant afford it. Im inspired by my parents and I hope to make a bigger positive impact in other strangers' lives.""]",0.0,
"also, my purpose is not consisting of one single thing goal, but its more of a set of things.",0.0,"['Of course, an important reason as to why I am here is because of everything my parents have done for me from all the guidance, sacrifices, affection, time, and so on that theyve given me till now.']",0.0,
she saw it as a massive waste of my time and future were i to pursue it further.,0.0,"['I am taking classes at San Francisco State University because my parents both decided to immigrate from their home countries, and happened to meet and fall in love in this city.']",0.0,
"my dad attended this school, all my uncles attended this school, and many of my siblings older than me have attended.",0.0,"['My dad attended this school, all my uncles attended this school, and many of my siblings older than me have attended. I feel like there is a part of my familys history here at San Francisco State University, and so I feel special that I am able to attend as well.']",1.0,Added familial label because family is mentioned in the sentence.
"coming to san francisco state university was not easy at all, especially the language, community, environment, and the surroundings.",0.0,"['However, life is not easy to live with, and I promise to myself that I will become successful in life and to be able to pay my gratitude to my parents who supported me since I started school or since when I was born.']",0.0,
"i want them to see me working hard to achieve my goals, so they do the same.",0.0,"['As for my mother, I want her to see that all her sacrifices did not go to waste.']",0.0,
"however, that is not the only medical research i would do, i would love to do more than that, thats why i am here.",0.0,['I am also here to make my parents proud'],0.0,
"now, i just want a steady income i can support myself and my partner on.",0.0,"[""Yes, I am here, getting a degree because that's what my family and society expects of me and I know it's something I have to do, but there is so much more life than a career and academics.""]",0.0,
"granted, this sounds like a concerning motivation for education, but i must now tell you that i still felt a sense of agency in this decision.",0.0,"['There is a certain pressure put upon many first generation children to thrive for the sake of the family. Ive been thinking about that a lot these past couple years. I wonder how this pressure has affected my development, and in what ways (if any) do I plan to fulfill these generational wishes.']",0.0,
i am here because my financial help would cover the costs of this class and not a class in skyline.,0.0,['I am also attending school because there is an expectation of me to go since I am a first generation. I am here to help make a better life for my parents.'],0.0,
"since i am the first one go to college in my family, my parents had sacrificed a lot to sent me to us to study, far away from the homeland.",1.0,"['because of that I have to make a lot effort to finish my degree and get a good job after school and give them a well living life.', 'so its my time to finishing her dream and give her a better life in the future.']",1.0,
i want to be part of a community and make an impact in it.,0.0,['Yes they did encourage and force me to choose my major but I do find interest in it.'],0.0,
"although i had great friends at uofa (and im still friends with them today, i have since visited the school since i transferred out), i felt so far away from my parents and felt very constricted to staying in just that one area of arizona, since i didnt have a car and things offcampus werent easily accessible.",0.0,"['At that point, I decided that I wanted to transfer schools back to California, where my parents were, so I could be closer to home.']",1.0,Added familial label because family is mentioned in the sentence.
i wouldnt be here without my parents who sacrificed a lot for me to be here.,1.0,['I wouldnt be here without my parents who sacrificed a lot for me to be here. I am part of the first generation in my family to go to college and hopefully get a degree and I am trying to make my parents proud but also learn things for myself and get a career that will give me financial stability and also a career where I will help tons of people.'],1.0,
"""why am i here?"" i saw this question as why am i in school.",0.0,"[""I'm passionate about the field and I want to use the opportunity to help those that are less fortunate and at the same time, help support my family.""]",0.0,
i want to go to dental school after i get my undergrad degree.,0.0,['The reason I want to be a dentist is because my family is oral surgeon and when I graduate everything is going to be ready for me.'],0.0,
"i want to also be able to set up my family for success, i continue to put all this pressure on myself because i know i can achieve the goals i have for myself.",0.0,"['I want to also be able to set up my family for success, I continue to put all this pressure on myself because i know I can achieve the goals I have for myself. I want to make my family, friends and community proud cause if this year has taught me anything is that a smile and positivity goes a long way.']",1.0,Added familial label because family is mentioned in the sentence.
"with the right push from friends, family and others, i have successfully made it this far into my studies in order to pursue my dream and make something of myself within my community. i am here on behalf of those cheering me on to accomplish the completion of higher education; an opportunity some are not given.",1.0,"['With the right push from friends, family and others, I have successfully made it this far into my studies in order to pursue my dream and make something of myself within my community']",1.0,
i would want to grow in my own career and never get lost in it and forget my roots nor family.,1.0,"['I would want to grow in my own career and never get lost in it and forget my roots nor family.', ""I want to have children relatively young not older than 25 because my mom was a young mom. I know she'll get to meet my children and maybe even her great grandchildren. I would want that for myself as well."", 'I just want to be here for my loved ones and be able to do what I love and to not have any stress or worry in the world.']",1.0,
i knew i was going to be constantly asking for help due to the fact that i'm first generation.,1.0,"[""I'm first generation.""]",0.0,Removed familial label because the sentence is purely aspirational or social without mention of family.
i am here because i care about my future and i want to make sure i get the best experience in college.,0.0,"[""I am here because I am getting my degree and I know by doing this I am making myself proud and I am also making my family proud. I am here because I want to have a decent life when I grow up and do what my parents wanted me to do, get a high education so I won't have to struggle financially just like they did.""]",0.0,
"and i wouldnt be here without the support of friends and family so in answering the question, why am i here. i have to credit them with some consideration in my answer as well.",0.0,['My parents have supported me a lot so they also factor into why I am here.'],1.0,Added familial label because family is mentioned in the sentence.
"i want a job that doesn't necessarily make me happy but does in fact make those around me happy whether it be with the product i help produce, my work ethic, or my personal actions.",0.0,"['Since I am firstgeneration college in my family, I feel I hold a significant responsibility to do something with this opportunity presented to me. I want to get past university not only to prove to myself that I can but to also set a path for my sister who also wants to attend university whenever she is able to.']",0.0,
i am here to finish what i started and make all the money i invested in worth going to school.,0.0,['I am also here to make my parents proud'],0.0,
i am a very family orientated person so i just want to make everyone happy and proud of me .,0.0,['Im here because my parents didnt bring me here for for me not to take advantages of all the opportunities that I have here'],1.0,Added familial label because family is mentioned in the sentence.
i'm here for myself and most importantly my parents.,0.0,"[""I'm here for myself and most importantly my parents. My parents always enforced me to go to school to have a better future because they always remind me that they are immigrants and they did not have the same opportunities that I do in this country so I have to take advantage of that.""]",1.0,Added familial label because family is mentioned in the sentence.
i have learned so much these past few years in college and have grown as a person.,0.0,"['', 'My parents have sacrificed so much to get me to where I am today. Therefore, my education and gradutating college, is not only my goal and dream, but it is also theirs.', '']",0.0,
"however, i soon discovered that finance is just not my type, so i changed my major to computer science.",0.0,"['When I was still in high school, the question that what major should I study was always brought up by my parents, teachers, and even my schoolmates.']",0.0,
i wish to grow in knowledge and experience to later be a better person.,0.0,"['Im also here for my family that have helped me in my journey of education, so the least I can do is graduate and make them proud.']",0.0,
i like the topic and think if really try do do well in this class i will.,0.0,['My parents always encouraged and pushed me to go further in school and that brings me to here.'],0.0,
i also want to be able to teach people what i know from coming here.,0.0,['My parents were not able to get an education from theyre country so they decided to give it to me.'],0.0,
my sister wasnt able to go to a four year so for my family me being in a four year school is amazing and the fact that im the first from my family is amazing and i dont want to let them down.,0.0,['i am a first generation student'],1.0,Added familial label because family is mentioned in the sentence.
im 'etiam hic ob maiorum consiliis meis: et ego ipse et usque ad superesse.,0.0,"[""I'm also here because of decisions made by my ancestors and myself to survive so far.""]",0.0,
the reason why i want to go into the stem field is because engineering intrigues me.,0.0,"['Since I can remember my family has always been in the construction business so whenever I look at structures, I imagine how they are built.']",0.0,
im here because i want to have an education and build my career find my passion.,0.0,['Im here because my sisters are also here and they mean a lot to me.'],0.0,
it seemed like the responsible decision to make.,0.0,"['Looking back, I would say this pressure to succeed for the family is a big part of why I studied STEM in college instead of the regular hobbies I had growing up: literature and music']",0.0,
i want to be able to make them proud and show them that i am capable of doing something ive always wanted to do.,0.0,['Im here because my parents didnt bring me here for for me not to take advantages of all the opportunities that I have here'],0.0,
i am also pursuing a higher education so i can become smarter because i feel like not going to college is a waste of time since its harder to find a job without a degree.,0.0,['I am currently here at SFSU majoring in mechanical engineering because my parents have been providing for me my whole life'],0.0,
"i am in college to learn as much as i can because i think the more i learn, the more capable i am of thinking well, of being useful, and the more beautiful and amazing i think the world around me is.",0.0,"['I am in this physics class because physics is required for my major, but my dad loves physics and encouraged me to take physics with calculus instead of the physics course that does not incorporate calculus.']",0.0,
but even though i was set for majoring in engineering i also wanted to do something with art so i also minored in it.,0.0,"['I had a lot in me and I obviously have my parents as mu role model since they finished college and got their degree. That is, my dad was an electrical engineer and my mom was a nurse']",0.0,
"i genuinely want to become a great mechanical engineer for myself, not for my parents, and i want to become a person who can solve problems no matter how challenging, but i have to first overcome the challenge of graduating.(p.s. this sounded so much more dramatic than it was meant to be now that i read it back, but i just let my thoughts flow.)",0.0,"[""When I was younger, the desire to go into the STEM field was largely influenced by my parents and their dreams after immigrating here from Bangladesh. All throughout K12th grade I knew in my mind that I wanted to do STEM as a way to try to accomplish one of my loving parents' dreams that they sacrificed so much for.I was later diagnosed with ADD, and to me it didn't feel any different knowing what I had or not, I still wanted to accomplish my parents dream no matter what it took.I genuinely want to become a great mechanical engineer for myself, not for my parents, and I want to become a person who can solve problems no matter how challenging, but I have to first overcome the challenge of graduating.""]",1.0,Added familial label because family is mentioned in the sentence.
because of that i have to make a lot effort to finish my degree and get a good job after school and give them a well living life.,0.0,"['my parents had sacrificed a lot to sent me to US to study, far away from the homeland', 'She always told me that you had to study more so you wont get the same path as she did in the past. She had experienced a lot hardship and didnt get too much education,']",0.0,
my laziness and procrastination is what caused me to be here.,0.0,['Unfortunatly my parents steered me away from planes and I steered toward my interests and so this is a middle ground that both I and my family are happy with.'],0.0,
"i am taking classes at san francisco state university because my parents both decided to immigrate from their home countries, and happened to meet and fall in love in this city.",1.0,"['I am taking classes at San Francisco State University because my parents both decided to immigrate from their home countries, and happened to meet and fall in love in this city.']",1.0,
the reason i am here is because i am an engineering major.,0.0,['I am here on behalf of those cheering me on to accomplish the completion of higher education; an opportunity some are not given.'],0.0,
i am so privileged to be able to be going to college and be able to further my education.,0.0,['my parents are able to help me and support me every step of the way.'],0.0,
"i took the job and as soon as i set foot on my first big construction site, i knew there was something there for me.",0.0,['My father taught me many things about construction while I was growing up.'],0.0,
"so, that is what i am doing, i am getting school done with early so that later on itll be easier to have a family and could already have a creeer and be set that way.",0.0,['My parents went back to school when I was little so they took turns working or in school as well as took turns taking care of me. They told me a lot about how it was such a struggle to not be able to spend as much time with me when I was little and that it was hard to be in school as an adult and it is better to get it done earlier than they did.'],1.0,Added familial label because family is mentioned in the sentence.
i decided to study abroad when i was 14 years old.,0.0,"['When I was young, I was really into the car because my parents worked for Ford Automotive, and my father especially loves cars. I was inspired from him']",0.0,
"""why am i here?"" is a question i ask myself everyday.",0.0,"['not only accomplish something for myself but to see my family happy', 'I also like being an example for my brother because he thinks dropping out is an option. I like to think that he knows as long as we are in this together, we will make it to the finish line.']",0.0,
in todays society most individuals want to support themselves and their family as well as live as comfortably as they can.,0.0,['In todays society most individuals want to support themselves and their family as well as live as comfortably as they can. For me I want to as well which has lead me to be here as well as pursue education past high school education.'],1.0,Added familial label because family is mentioned in the sentence.
this scared me a little but i knew coming to college was the choice i had to make to get into my career.,0.0,"[""I'm first generation.""]",0.0,
"i am here for myself, as i knew i wanted to be that example i never had.",0.0,"[""I am here at sfsu making my family proud as I am the first in both sides of my family to go to college. I am here as I am now setting an example fro my younger family members as they will now have someone to look up to. I am here for not only myself, but to make my parents proud as they sacrificed so much for me as I was growing up. I am here to make a difference in my family's life.""]",0.0,
"i hope that being here, studying hard, going to school, will allow my to someday provide better care for my mother and father as well as others who struggle with mental illness.",0.0,"['I am here because I care about my education and supporting my family back home. I hope that being here, studying hard, going to school, will allow my to someday provide better care for my mother and father as well as others who struggle with mental illness.']",0.0,
i am here to make a difference in my family's life.,0.0,"[""I am here at sfsu making my family proud as I am the first in both sides of my family to go to college. I am here as I am now setting an example fro my younger family members as they will now have someone to look up to. I am here for not only myself, but to make my parents proud as they sacrificed so much for me as I was growing up. I am here to make a difference in my family's life.""]",1.0,Added familial label because family is mentioned in the sentence.
i also like being an example for my brother because he thinks dropping out is an option.,0.0,"[""If it wasn't for my family specifically my siblings I know that I wouldn't be as motivated to keep going""]",0.0,
at a very young age my parents taught me the importance of knowledge and good education.,0.0,"['At a very young age my parents taught me the importance of knowledge and good education. Since I am a first generation American, my parents believed that with a good education, my sister and I could have a better life and more opportunities.']",1.0,Added familial label because family is mentioned in the sentence.
"but i also chose this out of other lab classes because ever since i have worked in a preschool, i have been interested in learning more about astronomy to share my knowledge one day with my students.",0.0,"['I want to make myself proud and my family. My parents are my motivators, they work so hard to give me everything they can and I want all their efforts to be worth it.']",0.0,
"to prove to myself that i am capable of more than is expected of me as a latina, woman of color.",0.0,['I am here to make my familys sacrifices worth it.'],0.0,
we were together for seven years since we were thirteen years old.,0.0,"['I am here because I want to be able to give back to my family and my community. Most importantly, I am here because of my fiancee, Jordan. We were together for seven years since we were thirteen years old. He was my rock, my best friend, and my biggest supporter. Jordan passed away unexpectedly this year, on March 2nd, 2019. I took some time off school, and decided to come back the next semester (now) because school was always really important to Jordan, and i have been really focused on not letting him down.']",0.0,
being the youngest of 4 and all of my older sibling having college degrees has helped me get through the challenges in school and life.,1.0,"['', 'I am also here because I have a great support system that has helped my get to this point in my educational career. My parents immigrated to this country 30 years ago and instilled that education was the way to success.', 'Being the youngest of 4 and all of my older sibling having college degrees has helped me get through the challenges in school and life.']",0.0,Removed familial label because the sentence is purely aspirational or social without mention of family.
i loved animals so much that i couldn't think of anything else that would make me happier than to work with the animals that i loved so much.,0.0,"['Im an at SFSU because I come from a family that did not have the privilege of attending college, so I am doing it also on my familys behalf. I hope that one day when I graduate from college and become a vet, my family will be proud of me and know that I didnt only go it for my own benefit, but theirs as well. I also want to be able to give back to my family as much as possible, because they sacrificed so much to get me to where I am today.']",0.0,
at first i genuinely felt like i am going nowhere because i was not able to go to the school a really wanted to.,0.0,"[""I am here because of my mom's courage and I look forward to embrace her courage and bravery of coming to this country.""]",0.0,
"the alternatives to being a scientist were to be a nurse, doctor, or a bit of a disappointment.",0.0,"['Looking back, I would say this pressure to succeed for the family is a big part of why I studied STEM in college instead of the regular hobbies I had growing up: literature and music']",0.0,
"but as the school year went on, i discovered things about college and about myself and thought, maybe theres more to just going to class and taking naps. that was my thinking for the first semester of my freshmen year here at sf state.",0.0,"[""For my family, I always think ' I AM going to make enough money to support them.' Lastly for my mother, I think 'I AM going to make her proud.' Considering all of these reasons. The reason I am here is because I want to make my mom proud, to support my family and because I am not paying 3500 to miss any classes.""]",0.0,
but on my own reason is that i cant survive in china society.,0.0,['I can think of many reasons my parent want me to be here and my moms family wants me to be here.'],0.0,
"moreover, getting into a great physical therapy program will eventually lead to fulfilling a goal of mine.",0.0,['I am here because I value my education and respect my family for encouraging and providing for me since day one.'],0.0,
"im here in the astronomy 116 class because of all the general education lab choices, astronomy piqued my interest the most.",0.0,"['When I was younger, my sister introduced astrology to me, and I thought that Astronomy was the exact same thing.']",0.0,
"im usually lost in my head, and that leads me to feel lost in life.",0.0,"[""I'm just going through the requirements to get a piece of paper so I wont have my parents breathing down my back.""]",0.0,
"since i am a first generation american, my parents believed that with a good education, my sister and i could have a better life and more opportunities.",1.0,"['At a very young age my parents taught me the importance of knowledge and good education. Since I am a first generation American, my parents believed that with a good education, my sister and I could have a better life and more opportunities.']",1.0,
i am here because it's a required class.,0.0,"['I have enough family support, geographical base, and school to be able to go to a four year University doing what I want to be doing.']",0.0,
"i aspire to become a doctor because i know that not only can i change my life, families, but also the people around me.",0.0,"[""pay for a house for my mother so that she doesn't have to work another day in her life""]",0.0,
"of course, an important reason as to why i am here is because of everything my parents have done for me from all the guidance, sacrifices, affection, time, and so on that theyve given me till now.",1.0,"['Of course, an important reason as to why I am here is because of everything my parents have done for me from all the guidance, sacrifices, affection, time, and so on that theyve given me till now.']",1.0,
"in conclusion, i am here because i am doing it for not only my parents but also for me.",0.0,['I am currently here at SFSU majoring in mechanical engineering because my parents have been providing for me my whole life'],1.0,Added familial label because family is mentioned in the sentence.
"although these are huge goals, they inspire me each day to be a better student so i can get to where i need to be.",0.0,['I am here because I want to further advance my education and be the first in my family to graduate college. My family continually inspires me to be a better person and to give back to the community that raised me'],0.0,
"in order to become a licensed psychologist, i need to graduate from a university first.",0.0,"['As for my mother, I want her to see that all her sacrifices did not go to waste.']",0.0,
"being here in college and in physics is extremely important to me because without being here i wouldnt be able to purse and execute my goals or make my family proud, being here makes me who i am.",1.0,"['', 'I am here so that I can make my mom proud and be one of the first people in my family to complete college and get a degree; because making them happy android means a lot to me. I want to be able to show them that I can make it and maybe help them out in the future because theyve helped me so much.', 'Being here in college and in physics is extremely important to me because without being here I wouldnt be able to purse and execute my goals or make my family proud, being here makes me who I am.']",1.0,
im here because i want to do well in my classesmajor i want to be someone who can help give back to my familycommunity.,0.0,"['I want to be able to also give back to my parents, since theyve done so much for me']",1.0,Added familial label because family is mentioned in the sentence.
"as i always say to my friends, learning makes my brain get a little bit bigger from the knowledge.",0.0,['I am here for my family and to help them succeed.'],0.0,
"so with the personal pressures and college pressures mixed together, i found myself swamped and less motivated to get through the school year.",0.0,"[""For my family, I always think ' I AM going to make enough money to support them.' Lastly for my mother, I think 'I AM going to make her proud.' Considering all of these reasons. The reason I am here is because I want to make my mom proud, to support my family and because I am not paying 3500 to miss any classes.""]",0.0,
i went to a private elementary school and high school due to my mom being a civil engineer and being able to provide for my brothers and i. i went to community college after high school because i wanted to help save my mom some money in the long run.,1.0,['I went to community college after High School because I wanted to help save my mom some money in the long run'],1.0,
jose castillo reflection honestly im only here because is part of my requirement for my major.,0.0,"['Also part of it is for my mom Im only here because im just trying to make her proud and also make myself proud that I can get a degree.', 'Hopefully im able to graduated in 4 years just because I do want to work for my master degree in the future I feel like its going to benefit me and especially for my mom and family.']",0.0,
my dad however managed to leave the middle east at a young age to become a pilot.,0.0,"['I chose to go to college to not only fulfill my dreams but my parents dream as well.', 'I could not let that sacrifice be for nothing.']",1.0,Added familial label because family is mentioned in the sentence.
"towards the end of high school i found out that through hard work in my studies, i would be able to reach my goals and even provide the next generation of my family the opportunity to enhance their living standards as well.",0.0,"['Towards the end of high school I found out that through hard work in my studies, I would be able to reach my goals and even provide the next generation of my family the opportunity to enhance their living standards as well. In the future I hope to be able to provide my children, nieces, and nephews the ability to get an education in a competitive field so that they can have success as well.']",1.0,Added familial label because family is mentioned in the sentence.
another thing is not leave something you can do today for tomorrow.,0.0,['Well one thing my mom has taught me is to not start something you cant finish or to finish what Ive started.'],0.0,
"right now i feel it was a good decision, helped me understand new topics and more problems to practice with.",0.0,"['Money is hard to come by for me, I dont have a job and Im chewing away from my familys money, I feel guilty every time I ask from them.']",0.0,
i want to get past university not only to prove to myself that i can but to also set a path for my sister who also wants to attend university whenever she is able to.,0.0,"['Since I am firstgeneration college in my family, I feel I hold a significant responsibility to do something with this opportunity presented to me. I want to get past university not only to prove to myself that I can but to also set a path for my sister who also wants to attend university whenever she is able to.']",0.0,
"i especially felt very alone when my roommate, who had quickly become my best friend, had to leave school midway through the year during my freshman year.",0.0,"['At that point, I decided that I wanted to transfer schools back to California, where my parents were, so I could be closer to home.']",0.0,
"my religion is sikhism and i really am grateful that i am sikh because it really accepts any person, no matter what race you are, gender, or anything.",0.0,"['I have two sisters and I love my family; my parents are the main reason Im in college because I want to support them in the future and provide for them like they did with me. One of my motivations for doing well is probably my parents and wanting to make them proud. For the RPT, I think it might be fun to do your job depending on your passion as well, but also there are a few wellpaying jobs and I want to be able to provide for my family, I found this out from one of my professors I had for RPT.']",0.0,
i am here because i always wanted to be involved in the stem field ever since i have been a little kid.,0.0,['I was first brought in the STEM field when my mother brought me a book about the solar system and the formation of the planets and moons in the solar system. Another reason why I am here is that I would the first in my family to be able to go to college and pursue a degree in biology.'],0.0,
all they did was sacrifice everything to have better opportunities for their children.,0.0,"['I chose to go to college to not only fulfill my dreams but my parents dream as well.', 'I could not let that sacrifice be for nothing.']",0.0,
"everyone made their mistakes and their successes in life, so i try not to think too much about either one of those.",0.0,"['I have enough family support, geographical base, and school to be able to go to a four year University doing what I want to be doing.']",0.0,
the reason i am going to college and fully committing is because of my family.,1.0,"['The reason I am going to college and fully committing is because of my family. They motivate me to be a better person and to always give it my all when doing something. My parents didnt have a college education and so they want to make sure that my siblings and I get one. At first I didnt want to go to college, I just wanted to work but the fact that my mom didnt allow me to leave school made me realize how important education is to them, and how it should be for us too.']",1.0,
we all have some purpose.,0.0,"['I would want to grow in my own career and never get lost in it and forget my roots nor family.', ""I want to have children relatively young not older than 25 because my mom was a young mom. I know she'll get to meet my children and maybe even her great grandchildren. I would want that for myself as well."", 'I just want to be here for my loved ones and be able to do what I love and to not have any stress or worry in the world.']",0.0,
i am gathering knowledge on topics i never gave much thought to.,0.0,"['Also, I chose to go to SF State because I have family that lives in the nearby area of Daly City. So, I always feel the presence of being at home and someone to be there for me while I am away at school.']",0.0,
"the very few doctors who had helped him and still do help him inspired me as well, they would always tell me they wouldnt chose naother way.",0.0,"['', 'The reason I am here is because of my brother marky. He has inspired me to leave and go to college and major in bio so I can fully understand his condition. I do everything for him and I cannot wait to finish and show him I did it.', '']",0.0,
i want to be an engineering for the future.,0.0,['My support system is my parents. Yes they did encourage and force me to choose my major but I do find interest in it.'],0.0,
"i feel like there is a part of my familys history here at san francisco state university, and so i feel special that i am able to attend as well.",0.0,"['My dad attended this school, all my uncles attended this school, and many of my siblings older than me have attended. I feel like there is a part of my familys history here at San Francisco State University, and so I feel special that I am able to attend as well.']",1.0,Added familial label because family is mentioned in the sentence.
"so this class will enhance my problem solving skills right now in life, and later in life.",0.0,['also to graduate as the first one in my family from a college university.'],0.0,
"my first year here was stressful, for being given heavy loads of homework each day.",0.0,['I have goals that benefit not just myself but also my family as well'],0.0,
i am here because i want to be able to give back to my family and my community.,0.0,"['I am here because I want to be able to give back to my family and my community. Most importantly, I am here because of my fiancee, Jordan. We were together for seven years since we were thirteen years old. He was my rock, my best friend, and my biggest supporter. Jordan passed away unexpectedly this year, on March 2nd, 2019. I took some time off school, and decided to come back the next semester (now) because school was always really important to Jordan, and i have been really focused on not letting him down.']",1.0,Added familial label because family is mentioned in the sentence.
ive wanted to become a doctor for as long as medical books have existed in libraries.,0.0,"['My mother used to quiz me on them from a young age, and I could watch TV excessively if it were medical dramas.']",0.0,
in all honesty i am trying to build a better brighter future for myself and i believe that being a stem major can greatly influence where i'll be in 510 years.,0.0,"[""From my parent's personal experience, I've seen how stepping into the STEM field has greatly effected their finances for the better and I would also want that same experience, but ten fold.""]",0.0,
why i am here is because i want to fulfill my families dreams and my own dreams of becoming a successful obgyn one day.,1.0,['Why I am here is because I want to fulfill my families dreams and my own dreams of becoming a successful obgyn one day.'],0.0,Removed familial label because the sentence is purely aspirational or social without mention of family.
i do not want to lie and say that this is not also my goal.,0.0,['In todays society most individuals want to support themselves and their family as well as live as comfortably as they can. For me I want to as well which has lead me to be here as well as pursue education past high school education.'],0.0,
"one of the main reasons being that i want to pursue a higher education, and cultivate my love for biology.",0.0,"['My dad attended this school, all my uncles attended this school, and many of my siblings older than me have attended. I feel like there is a part of my familys history here at San Francisco State University, and so I feel special that I am able to attend as well.']",0.0,
it's also something very motivating for me to be a first generation in college and the first to be majoring as an engineer so that continues to push me to continue being in the stem field despite how challenging this field is.,1.0,"[""It's also something very motivating for me to be a first generation in college and the first to be majoring as an engineer so that continues to push me to continue being in the STEM field despite how challenging this field is.""]",0.0,Removed familial label because the sentence is purely aspirational or social without mention of family.
"otherwise, i dont think i will choose this class as a ge although i did pretty good when i was in high school.",0.0,['I went to high school in LA and I chose to go to SF state is because it is close to the Silicon Valley and my father said it is very easy to find a job there based on my major.'],0.0,
all he did was fly for a couple years and moved to the us with me and my mom.,0.0,"['I chose to go to college to not only fulfill my dreams but my parents dream as well.', 'I could not let that sacrifice be for nothing.']",1.0,Added familial label because family is mentioned in the sentence.
"additionally, i hope that by going to college i am making my family proud. i want to set an example for my younger siblings.",1.0,"['As for my mother, I want her to see that all her sacrifices did not go to waste.']",1.0,
"my parents both didnt want their kids to live through the same struggles that theyve went through so they packed their bags and started a new life in america, even if it meant for them to start with nothing up.",0.0,"['I am here because of my parents, my parents fled their country in hopes to start a family where they can provide a better future for my brother and I.']",1.0,Added familial label because family is mentioned in the sentence.
