sentence,label,phrase,updated_label,comments,review
"i don't want a b in bio 230, i want at minimum an a since this is a required course for applying to grad school.",0,"[""I'm in SCI 230 because I intend to use as many resources as possible to find success in Bio 230. I don't want a B in Bio 230, I want at minimum an A since this is a required course for applying to grad school. And not only do I want to get the grade, but I want to understand the material so I can apply it to my future career in Physical Therapy (hopefully!). While i might not need to specifically known translation and transcription or anything like that for my specific career goals, it'll give me the background I need to be good at my job. SCI 230 is meant to help me achieve these goals and if I didn't take this supplemental course and I ended up finishing the semester with less than an A, I'll never forgive myself for not taking advantages of the opportunities provided for me.""]",0,Reviewed; no issues found.,True
"and not only do i want to get the grade, but i want to understand the material so i can apply it to my future career in physical therapy (hopefully!).",0,"[""I'm in SCI 230 because I intend to use as many resources as possible to find success in Bio 230. I don't want a B in Bio 230, I want at minimum an A since this is a required course for applying to grad school. And not only do I want to get the grade, but I want to understand the material so I can apply it to my future career in Physical Therapy (hopefully!). While i might not need to specifically known translation and transcription or anything like that for my specific career goals, it'll give me the background I need to be good at my job. SCI 230 is meant to help me achieve these goals and if I didn't take this supplemental course and I ended up finishing the semester with less than an A, I'll never forgive myself for not taking advantages of the opportunities provided for me.""]",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"while i might not need to specifically known translation and transcription or anything like that for my specific career goals, it'll give me the background i need to be good at my job.",0,"[""I'm in SCI 230 because I intend to use as many resources as possible to find success in Bio 230. I don't want a B in Bio 230, I want at minimum an A since this is a required course for applying to grad school. And not only do I want to get the grade, but I want to understand the material so I can apply it to my future career in Physical Therapy (hopefully!). While i might not need to specifically known translation and transcription or anything like that for my specific career goals, it'll give me the background I need to be good at my job. SCI 230 is meant to help me achieve these goals and if I didn't take this supplemental course and I ended up finishing the semester with less than an A, I'll never forgive myself for not taking advantages of the opportunities provided for me.""]",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"sci 230 is meant to help me achieve these goals and if i didn't take this supplemental course and i ended up finishing the semester with less than an a, i'll never forgive myself for not taking advantages of the opportunities provided for me.",0,"[""I'm in SCI 230 because I intend to use as many resources as possible to find success in Bio 230. I don't want a B in Bio 230, I want at minimum an A since this is a required course for applying to grad school. And not only do I want to get the grade, but I want to understand the material so I can apply it to my future career in Physical Therapy (hopefully!). While i might not need to specifically known translation and transcription or anything like that for my specific career goals, it'll give me the background I need to be good at my job. SCI 230 is meant to help me achieve these goals and if I didn't take this supplemental course and I ended up finishing the semester with less than an A, I'll never forgive myself for not taking advantages of the opportunities provided for me.""]",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"also it's helpful to hear things from student's perspectives rather than a professor, and have people to bounce ideas off ofask questions i don't ask in lecture.",0,"[""I'm in SCI 230 because I intend to use as many resources as possible to find success in Bio 230. I don't want a B in Bio 230, I want at minimum an A since this is a required course for applying to grad school. And not only do I want to get the grade, but I want to understand the material so I can apply it to my future career in Physical Therapy (hopefully!). While i might not need to specifically known translation and transcription or anything like that for my specific career goals, it'll give me the background I need to be good at my job. SCI 230 is meant to help me achieve these goals and if I didn't take this supplemental course and I ended up finishing the semester with less than an A, I'll never forgive myself for not taking advantages of the opportunities provided for me.""]",0,Reviewed; no issues found.,True
i am here so that i can get a better understanding for the concepts of biology.,0,"[""I am here so that I can get a better understanding for the concepts of biology. I knew going into the semester I was going to need some extra help with this class so when I found out about this class I didn't hesitate to sign up. I also needed the extra unit that this class provides so it was a win win scenario for me. I am studying biology because I want to get into the medical field as a profession. Taking this class along with the lecture and lab is my first big step into the world of biology as I haven't taken a biology related course since early high school.""]",0,Reviewed; no issues found.,True
i knew going into the semester i was going to need some extra help with this class so when i found out about this class i didn't hesitate to sign up.,0,"[""I am here so that I can get a better understanding for the concepts of biology. I knew going into the semester I was going to need some extra help with this class so when I found out about this class I didn't hesitate to sign up. I also needed the extra unit that this class provides so it was a win win scenario for me. I am studying biology because I want to get into the medical field as a profession. Taking this class along with the lecture and lab is my first big step into the world of biology as I haven't taken a biology related course since early high school.""]",0,Reviewed; no issues found.,True
i also needed the extra unit that this class provides so it was a win win scenario for me.,0,"[""I am here so that I can get a better understanding for the concepts of biology. I knew going into the semester I was going to need some extra help with this class so when I found out about this class I didn't hesitate to sign up. I also needed the extra unit that this class provides so it was a win win scenario for me. I am studying biology because I want to get into the medical field as a profession. Taking this class along with the lecture and lab is my first big step into the world of biology as I haven't taken a biology related course since early high school.""]",0,Reviewed; no issues found.,True
i am studying biology because i want to get into the medical field as a profession.,0,"[""I am here so that I can get a better understanding for the concepts of biology. I knew going into the semester I was going to need some extra help with this class so when I found out about this class I didn't hesitate to sign up. I also needed the extra unit that this class provides so it was a win win scenario for me. I am studying biology because I want to get into the medical field as a profession. Taking this class along with the lecture and lab is my first big step into the world of biology as I haven't taken a biology related course since early high school.""]",0,Reviewed; no issues found.,True
taking this class along with the lecture and lab is my first big step into the world of biology as i haven't taken a biology related course since early high school.,0,"[""I am here so that I can get a better understanding for the concepts of biology. I knew going into the semester I was going to need some extra help with this class so when I found out about this class I didn't hesitate to sign up. I also needed the extra unit that this class provides so it was a win win scenario for me. I am studying biology because I want to get into the medical field as a profession. Taking this class along with the lecture and lab is my first big step into the world of biology as I haven't taken a biology related course since early high school.""]",0,Reviewed; no issues found.,True
the reason i am here in this specific class is because i previously taken biology 230 which is quite embarrassing to say.,0,['The reason I am here in this specific class is because I previously taken biology 230 which is quite embarrassing to say. I had previously taken bio my first semester here at state and I was going through the college transition which lead me to being homesick and I was very off the books. I wasnt paying or doing enough to pass to the class so I ended with a D. Im retaking it this semester and I am more confident in passing.Im hoping to continue learning all the great biology concepts and take them with me on my journey to my career.'],0,Reviewed; no issues found.,True
i had previously taken bio my first semester here at state and i was going through the college transition which lead me to being homesick and i was very off the books.,0,['The reason I am here in this specific class is because I previously taken biology 230 which is quite embarrassing to say. I had previously taken bio my first semester here at state and I was going through the college transition which lead me to being homesick and I was very off the books. I wasnt paying or doing enough to pass to the class so I ended with a D. Im retaking it this semester and I am more confident in passing.Im hoping to continue learning all the great biology concepts and take them with me on my journey to my career.'],0,Reviewed; no issues found.,True
i wasnt paying or doing enough to pass to the class so i ended with a d.,0,['The reason I am here in this specific class is because I previously taken biology 230 which is quite embarrassing to say. I had previously taken bio my first semester here at state and I was going through the college transition which lead me to being homesick and I was very off the books. I wasnt paying or doing enough to pass to the class so I ended with a D. Im retaking it this semester and I am more confident in passing.Im hoping to continue learning all the great biology concepts and take them with me on my journey to my career.'],0,Reviewed; no issues found.,True
im retaking it this semester and i am more confident in passing.,0,['The reason I am here in this specific class is because I previously taken biology 230 which is quite embarrassing to say. I had previously taken bio my first semester here at state and I was going through the college transition which lead me to being homesick and I was very off the books. I wasnt paying or doing enough to pass to the class so I ended with a D. Im retaking it this semester and I am more confident in passing.Im hoping to continue learning all the great biology concepts and take them with me on my journey to my career.'],0,Reviewed; no issues found.,True
when you guys had came and explained the class i wish i had taken it sooner.,0,['The reason I am here in this specific class is because I previously taken biology 230 which is quite embarrassing to say. I had previously taken bio my first semester here at state and I was going through the college transition which lead me to being homesick and I was very off the books. I wasnt paying or doing enough to pass to the class so I ended with a D. Im retaking it this semester and I am more confident in passing.Im hoping to continue learning all the great biology concepts and take them with me on my journey to my career.'],0,Reviewed; no issues found.,True
this class has been a great way for me to start of the semester.,0,['The reason I am here in this specific class is because I previously taken biology 230 which is quite embarrassing to say. I had previously taken bio my first semester here at state and I was going through the college transition which lead me to being homesick and I was very off the books. I wasnt paying or doing enough to pass to the class so I ended with a D. Im retaking it this semester and I am more confident in passing.Im hoping to continue learning all the great biology concepts and take them with me on my journey to my career.'],0,Reviewed; no issues found.,True
i have had better understanding with biology as a whole.,0,['The reason I am here in this specific class is because I previously taken biology 230 which is quite embarrassing to say. I had previously taken bio my first semester here at state and I was going through the college transition which lead me to being homesick and I was very off the books. I wasnt paying or doing enough to pass to the class so I ended with a D. Im retaking it this semester and I am more confident in passing.Im hoping to continue learning all the great biology concepts and take them with me on my journey to my career.'],0,Reviewed; no issues found.,True
being in the this class has helped me phenomenally with being able to actually grasp the concepts.,0,['The reason I am here in this specific class is because I previously taken biology 230 which is quite embarrassing to say. I had previously taken bio my first semester here at state and I was going through the college transition which lead me to being homesick and I was very off the books. I wasnt paying or doing enough to pass to the class so I ended with a D. Im retaking it this semester and I am more confident in passing.Im hoping to continue learning all the great biology concepts and take them with me on my journey to my career.'],0,Reviewed; no issues found.,True
"i am the type of person who needs to really have a one on one and have detailed notes in able to understand, which this class brings.",0,['The reason I am here in this specific class is because I previously taken biology 230 which is quite embarrassing to say. I had previously taken bio my first semester here at state and I was going through the college transition which lead me to being homesick and I was very off the books. I wasnt paying or doing enough to pass to the class so I ended with a D. Im retaking it this semester and I am more confident in passing.Im hoping to continue learning all the great biology concepts and take them with me on my journey to my career.'],0,Reviewed; no issues found.,True
i believe working in smaller groups and being able to actually give an opinion helps greatly as well only because theres not a bunch of people judging if you are wrong.,0,['The reason I am here in this specific class is because I previously taken biology 230 which is quite embarrassing to say. I had previously taken bio my first semester here at state and I was going through the college transition which lead me to being homesick and I was very off the books. I wasnt paying or doing enough to pass to the class so I ended with a D. Im retaking it this semester and I am more confident in passing.Im hoping to continue learning all the great biology concepts and take them with me on my journey to my career.'],0,Reviewed; no issues found.,True
im hoping to continue learning all the great biology concepts and take them with me on my journey to my career.,0,['The reason I am here in this specific class is because I previously taken biology 230 which is quite embarrassing to say. I had previously taken bio my first semester here at state and I was going through the college transition which lead me to being homesick and I was very off the books. I wasnt paying or doing enough to pass to the class so I ended with a D. Im retaking it this semester and I am more confident in passing.Im hoping to continue learning all the great biology concepts and take them with me on my journey to my career.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
im here to become successful and try to ace this biology class.,0,['I signed up for this sci course in order to get extra support and to try to master everything I need to master to succeed in my goal in acing this class.'],0,Reviewed; no issues found.,True
i signed up for this sci course in order to get extra support and to try to master everything i need to master to succeed in my goal in acing this class.,1,['I signed up for this sci course in order to get extra support and to try to master everything I need to master to succeed in my goal in acing this class.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
i really want to be the best scientist i can be and very much use my time wisely while i am in school to achieve and to strive far in school just like everyone else.,0,['I signed up for this sci course in order to get extra support and to try to master everything I need to master to succeed in my goal in acing this class.'],0,Reviewed; no issues found.,True
i find this class really special and safe because theres such little people.,0,['I signed up for this sci course in order to get extra support and to try to master everything I need to master to succeed in my goal in acing this class.'],0,Reviewed; no issues found.,True
i find sci classes awesome because you dont really get shy to ask questions when your really confused about something.,0,['I signed up for this sci course in order to get extra support and to try to master everything I need to master to succeed in my goal in acing this class.'],0,Reviewed; no issues found.,True
i cant sit in a class with more then 200 people and just raise my hand because i feel like id be the only one confused about what im asking while everyone gets it.,0,['I signed up for this sci course in order to get extra support and to try to master everything I need to master to succeed in my goal in acing this class.'],0,Reviewed; no issues found.,True
in this sci class i am comfortable asking whatever i need to ask.,0,['I signed up for this sci course in order to get extra support and to try to master everything I need to master to succeed in my goal in acing this class.'],0,Reviewed; no issues found.,True
well according to my major i am supposed to be here.,0,['Well according to my major I am supposed to be here.The real reason though is that I have to take this for medical school as well so as of right now I guess I am all in.'],0,Reviewed; no issues found.,True
there are a lot of reasons i am here i am also interested in science and want to get up to being able to do some science in each area in order to be able to help other people.,0,['Well according to my major I am supposed to be here.The real reason though is that I have to take this for medical school as well so as of right now I guess I am all in.'],0,Reviewed; no issues found.,True
although to this point it is really confusing and i do not thoroughly understand it i am hanging in here .,0,['Well according to my major I am supposed to be here.The real reason though is that I have to take this for medical school as well so as of right now I guess I am all in.'],0,Reviewed; no issues found.,True
physics is an interesting yet so boring topic because of how much things overlap and you have to learn and memorize a lot of things i can just imagine that.,0,['Well according to my major I am supposed to be here.The real reason though is that I have to take this for medical school as well so as of right now I guess I am all in.'],0,Reviewed; no issues found.,True
the real reason though is that i have to take this for medical school as well so as of right now i guess i am all in.,1,['Well according to my major I am supposed to be here.The real reason though is that I have to take this for medical school as well so as of right now I guess I am all in.'],1,Reviewed; no issues found.,True
the only thing is physics has so much concepts and i do not know how to take in so much information in so little time but i guess it is time to start figuring that out.,0,['Well according to my major I am supposed to be here.The real reason though is that I have to take this for medical school as well so as of right now I guess I am all in.'],0,Reviewed; no issues found.,True
i am here at san francisco state university because i want to get my bachelors of science in biochemistry so that can get into medical school and become a anesthesiologist.,0,"['I am here at San Francisco State University because I want to get my Bachelors of Science in Biochemistry so that can get into medical school and become a anesthesiologist. I am in Physics 112 so that I can continue to pursue my dream of becoming an anesthesiologist and learn more about physics and how it is present in my every day life so that I can use my new found knowledge and degree to help others by becoming a doctor. Being here in college and in physics is extremely important to me because without being here I wouldnt be able to purse and execute my goals or make my family proud, being here makes me who I am.']",0,Reviewed; no issues found.,True
i am here so that i can make my mom proud and be one of the first people in my family to complete college and get a degree; because making them happy android means a lot to me.,0,"['I am here at San Francisco State University because I want to get my Bachelors of Science in Biochemistry so that can get into medical school and become a anesthesiologist. I am in Physics 112 so that I can continue to pursue my dream of becoming an anesthesiologist and learn more about physics and how it is present in my every day life so that I can use my new found knowledge and degree to help others by becoming a doctor. Being here in college and in physics is extremely important to me because without being here I wouldnt be able to purse and execute my goals or make my family proud, being here makes me who I am.']",0,"Better fits Aspirational, Familial, or Social themes.",False
i want to be able to show them that i can make it and maybe help them out in the future because theyve helped me so much.,0,"['I am here at San Francisco State University because I want to get my Bachelors of Science in Biochemistry so that can get into medical school and become a anesthesiologist. I am in Physics 112 so that I can continue to pursue my dream of becoming an anesthesiologist and learn more about physics and how it is present in my every day life so that I can use my new found knowledge and degree to help others by becoming a doctor. Being here in college and in physics is extremely important to me because without being here I wouldnt be able to purse and execute my goals or make my family proud, being here makes me who I am.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
without their help i would not be at san francisco state university or in my physics 112 class.,0,"['I am here at San Francisco State University because I want to get my Bachelors of Science in Biochemistry so that can get into medical school and become a anesthesiologist. I am in Physics 112 so that I can continue to pursue my dream of becoming an anesthesiologist and learn more about physics and how it is present in my every day life so that I can use my new found knowledge and degree to help others by becoming a doctor. Being here in college and in physics is extremely important to me because without being here I wouldnt be able to purse and execute my goals or make my family proud, being here makes me who I am.']",0,Reviewed; no issues found.,True
i am in physics 112 so that i can continue to pursue my dream of becoming an anesthesiologist and learn more about physics and how it is present in my every day life so that i can use my new found knowledge and degree to help others by becoming a doctor.,0,"['I am here at San Francisco State University because I want to get my Bachelors of Science in Biochemistry so that can get into medical school and become a anesthesiologist. I am in Physics 112 so that I can continue to pursue my dream of becoming an anesthesiologist and learn more about physics and how it is present in my every day life so that I can use my new found knowledge and degree to help others by becoming a doctor. Being here in college and in physics is extremely important to me because without being here I wouldnt be able to purse and execute my goals or make my family proud, being here makes me who I am.']",0,"Better fits Aspirational, Familial, or Social themes.",False
"being here in college and in physics is extremely important to me because without being here i wouldnt be able to purse and execute my goals or make my family proud, being here makes me who i am.",0,"['I am here at San Francisco State University because I want to get my Bachelors of Science in Biochemistry so that can get into medical school and become a anesthesiologist. I am in Physics 112 so that I can continue to pursue my dream of becoming an anesthesiologist and learn more about physics and how it is present in my every day life so that I can use my new found knowledge and degree to help others by becoming a doctor. Being here in college and in physics is extremely important to me because without being here I wouldnt be able to purse and execute my goals or make my family proud, being here makes me who I am.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
i am here because this is a prerequisite for biomechanics and major requirement for my major.,1,['I am here because this is a prerequisite for biomechanics and major requirement for my major.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
i am a kinesiology major with an emphasis in exercise and movement sciences.,0,['I am here because this is a prerequisite for biomechanics and major requirement for my major.'],0,Reviewed; no issues found.,True
i can see physics being beneficial to me in my major because kinesiologists analyze movement and with that you need to understand physics.,0,['I am here because this is a prerequisite for biomechanics and major requirement for my major.'],0,Reviewed; no issues found.,True
the reason why i am taking general physics i lab is because it is one of the requirements for my major.,0,"['The reason why I am taking General Physics I Lab is because it is one of the requirements for my major. Before taking this class, I have not taken a physics class since my freshman year of high school, which was about 6 12 years ago. In order to have the degree to assist patients, I need to major in Biology and take the required courses, like physics, in order to master the subject. Having this degree is one of the major stepping stones in getting into medical school.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"before taking this class, i have not taken a physics class since my freshman year of high school, which was about 6 12 years ago.",0,"['The reason why I am taking General Physics I Lab is because it is one of the requirements for my major. Before taking this class, I have not taken a physics class since my freshman year of high school, which was about 6 12 years ago. In order to have the degree to assist patients, I need to major in Biology and take the required courses, like physics, in order to master the subject. Having this degree is one of the major stepping stones in getting into medical school.']",0,Reviewed; no issues found.,True
"even though i had some experience when it comes to physics, everything that i have been learning this semester is all new material for me.",0,"['The reason why I am taking General Physics I Lab is because it is one of the requirements for my major. Before taking this class, I have not taken a physics class since my freshman year of high school, which was about 6 12 years ago. In order to have the degree to assist patients, I need to major in Biology and take the required courses, like physics, in order to master the subject. Having this degree is one of the major stepping stones in getting into medical school.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"in the sense of why am i going to college, i would say that i feel like my purpose in life is to be in the medical field to help people.",0,"['The reason why I am taking General Physics I Lab is because it is one of the requirements for my major. Before taking this class, I have not taken a physics class since my freshman year of high school, which was about 6 12 years ago. In order to have the degree to assist patients, I need to major in Biology and take the required courses, like physics, in order to master the subject. Having this degree is one of the major stepping stones in getting into medical school.']",0,Reviewed; no issues found.,True
"in order to have the degree to assist patients, i need to major in biology and take the required courses, like physics, in order to master the subject.",0,"['The reason why I am taking General Physics I Lab is because it is one of the requirements for my major. Before taking this class, I have not taken a physics class since my freshman year of high school, which was about 6 12 years ago. In order to have the degree to assist patients, I need to major in Biology and take the required courses, like physics, in order to master the subject. Having this degree is one of the major stepping stones in getting into medical school.']",0,Reviewed; no issues found.,True
having this degree is one of the major stepping stones in getting into medical school.,0,"['The reason why I am taking General Physics I Lab is because it is one of the requirements for my major. Before taking this class, I have not taken a physics class since my freshman year of high school, which was about 6 12 years ago. In order to have the degree to assist patients, I need to major in Biology and take the required courses, like physics, in order to master the subject. Having this degree is one of the major stepping stones in getting into medical school.']",0,Reviewed; no issues found.,True
"but i know this class is essential for my learning because physics is implied in everyday life and necessary to understand applications, especially those in the medical field.",0,"['The reason why I am taking General Physics I Lab is because it is one of the requirements for my major. Before taking this class, I have not taken a physics class since my freshman year of high school, which was about 6 12 years ago. In order to have the degree to assist patients, I need to major in Biology and take the required courses, like physics, in order to master the subject. Having this degree is one of the major stepping stones in getting into medical school.']",0,Reviewed; no issues found.,True
i am here in physics lab because it is part of the requirement as a biology major here at sf state.,0,"['I am here in Physics Lab because it is part of the requirement as a Biology major here at SF State. I have never previously taken any physics course throughout high school and I find it essential to be in this class to have a better understanding in general and as a science major. I was brought to this class through major requirements, however, I initially chose Biology as my major because I have future plans to go into the medical field as my career. More specifically, I aspire to be a Physician Assistant and hope to get into a graduate program for that once I graduate from SF State. If that doesnt work out, being a Biology major allows for a wide variety of career options such as a different career in the medical field, I could go into research, another option would be a CSI (crime scene investigator), dentistry, veterinary studies, etc. Not only does my major allow me a path to my dream job but also opens several pathways to many other backup plans, either way, this major will hopefully help me succeed in life.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
i have never previously taken any physics course throughout high school and i find it essential to be in this class to have a better understanding in general and as a science major.,0,"['I am here in Physics Lab because it is part of the requirement as a Biology major here at SF State. I have never previously taken any physics course throughout high school and I find it essential to be in this class to have a better understanding in general and as a science major. I was brought to this class through major requirements, however, I initially chose Biology as my major because I have future plans to go into the medical field as my career. More specifically, I aspire to be a Physician Assistant and hope to get into a graduate program for that once I graduate from SF State. If that doesnt work out, being a Biology major allows for a wide variety of career options such as a different career in the medical field, I could go into research, another option would be a CSI (crime scene investigator), dentistry, veterinary studies, etc. Not only does my major allow me a path to my dream job but also opens several pathways to many other backup plans, either way, this major will hopefully help me succeed in life.']",0,Reviewed; no issues found.,True
"i was brought to this class through major requirements, however, i initially chose biology as my major because i have future plans to go into the medical field as my career.",0,"['I am here in Physics Lab because it is part of the requirement as a Biology major here at SF State. I have never previously taken any physics course throughout high school and I find it essential to be in this class to have a better understanding in general and as a science major. I was brought to this class through major requirements, however, I initially chose Biology as my major because I have future plans to go into the medical field as my career. More specifically, I aspire to be a Physician Assistant and hope to get into a graduate program for that once I graduate from SF State. If that doesnt work out, being a Biology major allows for a wide variety of career options such as a different career in the medical field, I could go into research, another option would be a CSI (crime scene investigator), dentistry, veterinary studies, etc. Not only does my major allow me a path to my dream job but also opens several pathways to many other backup plans, either way, this major will hopefully help me succeed in life.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"more specifically, i aspire to be a physician assistant and hope to get into a graduate program for that once i graduate from sf state.",0,"['I am here in Physics Lab because it is part of the requirement as a Biology major here at SF State. I have never previously taken any physics course throughout high school and I find it essential to be in this class to have a better understanding in general and as a science major. I was brought to this class through major requirements, however, I initially chose Biology as my major because I have future plans to go into the medical field as my career. More specifically, I aspire to be a Physician Assistant and hope to get into a graduate program for that once I graduate from SF State. If that doesnt work out, being a Biology major allows for a wide variety of career options such as a different career in the medical field, I could go into research, another option would be a CSI (crime scene investigator), dentistry, veterinary studies, etc. Not only does my major allow me a path to my dream job but also opens several pathways to many other backup plans, either way, this major will hopefully help me succeed in life.']",0,Reviewed; no issues found.,True
"if that doesnt work out, being a biology major allows for a wide variety of career options such as a different career in the medical field, i could go into research, another option would be a csi (crime scene investigator), dentistry, veterinary studies, etc.",0,"['I am here in Physics Lab because it is part of the requirement as a Biology major here at SF State. I have never previously taken any physics course throughout high school and I find it essential to be in this class to have a better understanding in general and as a science major. I was brought to this class through major requirements, however, I initially chose Biology as my major because I have future plans to go into the medical field as my career. More specifically, I aspire to be a Physician Assistant and hope to get into a graduate program for that once I graduate from SF State. If that doesnt work out, being a Biology major allows for a wide variety of career options such as a different career in the medical field, I could go into research, another option would be a CSI (crime scene investigator), dentistry, veterinary studies, etc. Not only does my major allow me a path to my dream job but also opens several pathways to many other backup plans, either way, this major will hopefully help me succeed in life.']",0,Reviewed; no issues found.,True
"not only does my major allow me a path to my dream job but also opens several pathways to many other backup plans, either way, this major will hopefully help me succeed in life.",0,"['I am here in Physics Lab because it is part of the requirement as a Biology major here at SF State. I have never previously taken any physics course throughout high school and I find it essential to be in this class to have a better understanding in general and as a science major. I was brought to this class through major requirements, however, I initially chose Biology as my major because I have future plans to go into the medical field as my career. More specifically, I aspire to be a Physician Assistant and hope to get into a graduate program for that once I graduate from SF State. If that doesnt work out, being a Biology major allows for a wide variety of career options such as a different career in the medical field, I could go into research, another option would be a CSI (crime scene investigator), dentistry, veterinary studies, etc. Not only does my major allow me a path to my dream job but also opens several pathways to many other backup plans, either way, this major will hopefully help me succeed in life.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
i am in this course because i need it for my major.,1,['I am in this course because I need it for my major.'],1,Reviewed; no issues found.,True
i have never taken physics before mostly because i am intimidated by the math in it.,0,['I am in this course because I need it for my major.'],0,Reviewed; no issues found.,True
i am not a math person.,0,['I am in this course because I need it for my major.'],0,Reviewed; no issues found.,True
i took this class this semester because i need it and it was a good time for me to take it.,0,['I am in this course because I need it for my major.'],0,Reviewed; no issues found.,True
if i didn't need physics for my major i don't think i would have ever taken this class of my own volition.,0,['I am in this course because I need it for my major.'],0,Reviewed; no issues found.,True
i think the subject is interesting and understand some basics concepts.,0,['I am in this course because I need it for my major.'],0,Reviewed; no issues found.,True
it is just that i don't really like hard sciences as much.,0,['I am in this course because I need it for my major.'],0,Reviewed; no issues found.,True
amanda friedman why am i here?,0,"['The main reason that I decided to enroll in this class is to fulfill a requirement for my Biology major. It is one of the three main classes that are prerequisites for other classes. I intend to finish this physics class and continue on to the second semester physics to complete my requirements and move on to upper division courses within my major. By the end of this class, I hope to have a better understanding of what physics is and that it will help me when I take my MCAT and enter medical school in the next couple of years after I graduate with my fouryear degree at San Francisco State. This class is meant to lay a foundation for the basics of physics and give some background for the future. I may not be here out of pure interest but I believe that this class is important to complete my education here.']",0,Reviewed; no issues found.,True
the main reason that i decided to enroll in this class is to fulfill a requirement for my biology major.,0,"['The main reason that I decided to enroll in this class is to fulfill a requirement for my Biology major. It is one of the three main classes that are prerequisites for other classes. I intend to finish this physics class and continue on to the second semester physics to complete my requirements and move on to upper division courses within my major. By the end of this class, I hope to have a better understanding of what physics is and that it will help me when I take my MCAT and enter medical school in the next couple of years after I graduate with my fouryear degree at San Francisco State. This class is meant to lay a foundation for the basics of physics and give some background for the future. I may not be here out of pure interest but I believe that this class is important to complete my education here.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
it is one of the three main classes that are prerequisites for other classes.,0,"['The main reason that I decided to enroll in this class is to fulfill a requirement for my Biology major. It is one of the three main classes that are prerequisites for other classes. I intend to finish this physics class and continue on to the second semester physics to complete my requirements and move on to upper division courses within my major. By the end of this class, I hope to have a better understanding of what physics is and that it will help me when I take my MCAT and enter medical school in the next couple of years after I graduate with my fouryear degree at San Francisco State. This class is meant to lay a foundation for the basics of physics and give some background for the future. I may not be here out of pure interest but I believe that this class is important to complete my education here.']",0,Reviewed; no issues found.,True
i intend to finish this physics class and continue on to the second semester physics to complete my requirements and move on to upper division courses within my major.,0,"['The main reason that I decided to enroll in this class is to fulfill a requirement for my Biology major. It is one of the three main classes that are prerequisites for other classes. I intend to finish this physics class and continue on to the second semester physics to complete my requirements and move on to upper division courses within my major. By the end of this class, I hope to have a better understanding of what physics is and that it will help me when I take my MCAT and enter medical school in the next couple of years after I graduate with my fouryear degree at San Francisco State. This class is meant to lay a foundation for the basics of physics and give some background for the future. I may not be here out of pure interest but I believe that this class is important to complete my education here.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"by the end of this class, i hope to have a better understanding of what physics is and that it will help me when i take my mcat and enter medical school in the next couple of years after i graduate with my fouryear degree at san francisco state.",0,"['The main reason that I decided to enroll in this class is to fulfill a requirement for my Biology major. It is one of the three main classes that are prerequisites for other classes. I intend to finish this physics class and continue on to the second semester physics to complete my requirements and move on to upper division courses within my major. By the end of this class, I hope to have a better understanding of what physics is and that it will help me when I take my MCAT and enter medical school in the next couple of years after I graduate with my fouryear degree at San Francisco State. This class is meant to lay a foundation for the basics of physics and give some background for the future. I may not be here out of pure interest but I believe that this class is important to complete my education here.']",0,Reviewed; no issues found.,True
this class is meant to lay a foundation for the basics of physics and give some background for the future.,0,"['The main reason that I decided to enroll in this class is to fulfill a requirement for my Biology major. It is one of the three main classes that are prerequisites for other classes. I intend to finish this physics class and continue on to the second semester physics to complete my requirements and move on to upper division courses within my major. By the end of this class, I hope to have a better understanding of what physics is and that it will help me when I take my MCAT and enter medical school in the next couple of years after I graduate with my fouryear degree at San Francisco State. This class is meant to lay a foundation for the basics of physics and give some background for the future. I may not be here out of pure interest but I believe that this class is important to complete my education here.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
