,sentence,phrase,label,comments,review,predicted_label
3647,i also want to go into the stem field because of how diverse the work can be.,"['Ive always been interested in computers since I was a kid, and I currently love doing mobile app development as a hobby (and hopefully one day a career or job!). Going to school to get a degree and learning the skills necessary to work any related job is what will most likely set me on the path to do what I want in life.']",0,Reviewed; no issues found.,True,0
5642,"the reason i am in this class is because im taking physics 111 and they told me i also had to take the lab, so i decided to do both classes in the same semester.","[""Also, because I want to become an OB (I don't know if I want to be an OB nurse or the actual OB doctor) someday and I need to go to school for that. The reason I am in this class is because Im taking Physics 111 and they told me I also had to take the Lab, so I decided to do both classes in the same semester.""]",0,Reviewed; no issues found.,True,0
6278,could even end up just maxing out in units for the next two years.,"['I am here mostly to get my lower division requirements over with. Im a freshman and i have 230232 and 240242, i figured itd be better to try and finish all of these types of courses first so that i could go into things that were a little more exiting like intro to quantum or theoretical. i want to take this class now because im trying to graduate in three years but since i added minor in math and astronomy idk if that will happen. im thinking ill have to take some summer online courses but that wouldnt be so bad. could even end up just maxing out in units for the next two years. since i already have the credits of a junior ill graduate as a super senior or sadly. i also want to graduate early to save money speaking of which i just remembered i have a lot of scholarships i need to apply for.']",0,Reviewed; no issues found.,True,0
1533,"though i had little options, i chose sfsu because of the rich culture and the countless opportunities its surrounded by.","['. I chose computer science because it empowers me. I enjoy learning it, I want to be better, and Im here to take a step further into making it my career.']",0,Reviewed; no issues found.,True,0
998,but i'm hopeful that this semester i will find a way to appreciate physics because i love learning and i can't really picture my life as being anything other than a student.,"[""I'm here because I have to take this course in order to graduate.""]",0,Reviewed; no issues found.,True,0
4833,a semester closer into helping others.,"['I am required to take this class for my major but also to reach my goals such as attending med school.I am here because this class is a stepping stone to my future goals and this will help me get a bit closer, a semester closer into becoming a doctor.']",0,Reviewed; no issues found.,True,0
1153,"in terms of taking a physics lab, it is because it counts towards my major which is biology in concentration with physiology.","['In terms of taking a physics lab, it is because it counts towards my major which is biology in concentration with physiology.', 'I am here because I have goals and I want to pursue a career in the medical field hopefully leading my way to becoming a neonatal doctor.']",1,Reviewed; no issues found.,True,1
2910,"secondly, i am curious about astronomy.","['first of all, i am attending to this class to get credit for GE so that i can graduate sfsu for this semester']",0,Reviewed; no issues found.,True,0
3677,i took physics during the summer and i learned a lot in the little bit of time i had.,['I am here because I want to learn more about science and have it help me throughout the career choice that I have chosen. I want to become a doctor which requires a lot of science classes. I took physics during the summer and I learned a lot in the little bit of time I had. I also want to graduate early and take as many classes as I can to be able to reach my goal.'],0,Reviewed; no issues found.,True,0
5832,i have already worked way too hard and put in too much effort to be rejected.i am here also to learn and make observations that i usually never would outside of a controlled environment.,['I am here because I need to fulfill a GE requirement. If I do not do this then I will not be in upper division standing which will then prevent me from entering into my major. I am here because it is one of my premajor requirements.'],0,Reviewed; no issues found.,True,0
6172,ive also found that physics has been a good brain gym in some ways.,['Im here primarily because the computer science department requires me to take a physics course.'],0,Reviewed; no issues found.,True,0
6191,"i, however, do not find physics easy or intriguing which is why i am only here because it is required of me.","[""I am here to fulfill my requisites for my bachelor's degree in computer science. More importantly, I am here because the education system in this university deems that this laboratory portion is necessary in order to put in practice the concepts taught in the lecture portion so it helps us have a more interactive and meaningful experience with the course materials.This laboratory is my 4th college level physics course and I still struggle to understand it's fundamental concepts because it requires too much of my time to comprehend which is limited by the immense amounts of coding that I will have to do in my career.""]",0,Reviewed; no issues found.,True,0
3389,when a body is in motion many forces are acting upon them.,"['I really am I here because it is a requirement for my major otherwise, I would have avoided this if I am being complet ely honest.']",0,Reviewed; no issues found.,True,0
6473,"money is hard to come by for me, i dont have a job and im chewing away from my familys money, i feel guilty every time i ask from them.","['When enrolling in classes for the spring semester I knew exactly what I needed to take but I didnt consider the amount of credits that I was taking. Once I had signed up to all the right classes I only needed a couple more to get a full enrollment status. Having that full enrollment status is important to me because I need the full financial support. From what Im told, sci was an additional class student could take to, improve gpa, gain additional help, and gain extra credits. With having all those benefits I had to sign up.']",0,"Better fits Aspirational, Familial, or Social themes.",False,0
2705,"even though my major does not really correlate with this particular course, i still feel that expanding my knowledge in different areas of education is definitely one or the enriching ways to have a full college experience.",['I am taking the ASTR 116 course mainly because it is one of the last lower division GE requirements that I needed to complete.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True,1
6429,this type of study reinforces learning in the long term by retrieval practice.,"['Finally, after the last semester SCI 220, I found it to be super fun. I decided to take SCI 215. After all, hearing the statistics of 80 of SCI students pass the parental class motivates me to part of SCI 220.']",0,Reviewed; no issues found.,True,0
5828,"its also hard to keep up with my lab partners because they have prior knowledge of taking the course before but, ive committed to putting in the extra effort to understand more about the labs by reading the summaries and reviewing them after to see what ive learned.","['I am taking this course because it is a part of my requirement for kinesiology. So far, I have taken chemistry and heard about physics but, I never thought I would take it until I saw it was a part of my requirements for graduating in my major.']",0,Reviewed; no issues found.,True,0
4777,"today, i'm here as a fourth year senior trying to graduate on spring.",['Taking this class because I need to meet SFSU Kin major requirement and also my DPT program requirements. Trying to be successful during this class so that I could take physics 2 and finish my requirements.'],0,Reviewed; no issues found.,True,0
1707,"even if i'm taking this class just because of my major, i'd say i'm here because i am interested in physics and what i'll get out of it.","[""I'm here because this class is necessary for my major."", ""I wasn't sure what I wanted to do as I was heading into college but my decision to major in computer science wasn't completely influenced by my family. I had taken classes here and there related to Java and Python and took a small interest in computer science.""]",0,Reviewed; no issues found.,True,0
2907,i also am here to be smart and finish my degree.,['I am here because I want to fulfill all of my GE requirements.'],0,Reviewed; no issues found.,True,0
3711,"but either way, i'm here to give my effort and commit to understanding whatever we are learning.","[""I'm here to fulfill a requirement and prerequisite for some of my major classes. In terms of why I'm at college, it's because it's difficult to start a decent career without at least one degree and I want to be able to provide for myself and my future family as adequately as I'm able.""]",0,Reviewed; no issues found.,True,0
4746,"when switching from a nursing major to a microbiology major, i find myself needed to take a physic course.","['Physic has always been the one subject I find so interesting and yet I have always been avoiding taking in, since it was not a needed course for my previous major. When switching from a nursing major to a microbiology major, I find myself needed to take a physic course. Physic 111 and physic 112 are my first ever actual physic class.']",0,Reviewed; no issues found.,True,0
3625,the excitement of science keeps me engaged and it satisfies my curiosity in a way that plain mathematics does not.,"['I was always drawn towards sciences throughout my former schooling. I have always wanted to pursue some sort of career in either botany or astronomy. Later on in my life after high school, I realized that I had quite an obsession with space and stars, and the galaxies, and materials that make up this universe. Some day when I graduate I hope to work at NASA, charting stars and galaxies and discovering the secrets of the universe.']",0,Reviewed; no issues found.,True,0
8158,i am here so that i can learn about physics.,['I also taking this class because I want to go into graduate school which is a requirement for this class.'],0,Reviewed; no issues found.,True,0
7677,i know that the sci courses are meant to be personalize attention and increase the understanding of the material so i am taking advantage of that resource.,['I am here because I am taking the biology course and I want to feel comfortable and supported academically. I have previously taken freshman biology and AP biology my junior year. I know that the SCI courses are meant to be personalize attention and increase the understanding of the material so I am taking advantage of that resource. This SCI course will hopefully make me feel comfortable in future science course and perhaps I will gain studying or academic skills I will use in the following years.'],0,Reviewed; no issues found.,True,0
4061,"something that motivated me was that in chemistry in community college, i did horribly at, so at sfsu i was frightened that it would be the same but i actually did very well in my chemistry classes, and i was a chemistry learning assistant for a semester and my instructor even said i should minor in chemistry!","['I guess I\'m here today (in this physics course) to fulfill my requirements to graduate and become a vet. I decided I wanted to be a vet or ta least a vet tech almost only a year ago. For so long, being chinese american, I had it in my head that I ""wanted"" to be a doctornurse. But then for so long I struggled with school, with wanting to finish school etc. I still have about two semesters left, it has been a different experience for me going from community college to sfsu. I was able to finally get good grades, even in the classes that I wasn\'t good at and just feel comfortable where I am at. Something that motivated me was that in chemistry in community college, I did horribly at, so at sfsu I was frightened that it would be the same but I actually did very well in my chemistry classes, and I was a chemistry learning assistant for a semester and my instructor even said I should minor in chemistry! Words I never thought I\'d hear. That kept me going and really motivated me to keep doing well. The next semester my instructor in PreCalc told me to minor in math! Also something I didn\'t ever think Id do.']",0,Reviewed; no issues found.,True,0
2292,i am majoring in computer science.,"['I am here because it is a prerequisite for my major courses.', ""I'm just taking this class because the school says I have to. I could have chosen to take it later, maybe next semester or maybe next year, but I took AP Physics in high school so I don't want to prolong it. If I take it later, I might lose all my knowledge on the subject, whereas if I take it now, all my previous studying will be fresh in my head.""]",0,Reviewed; no issues found.,True,0
7320,i also need some more units after i enroll in all my classes so i think adding this course will help to close the 120 credit gap i need in order to graduate by the end of fall 2020.i'm here to learn and understand the class topics better.,['I also need some more units after I enroll in all my classes so I think adding this course will help to close the 120 credit gap I need in order to graduate by the end of fall 2020.'],1,Reviewed; no issues found.,True,1
6379,physics with calculus 2 is an important part of my overall major so i want to make sure i understand every concept we study in class.,"['I am taking SCI 234 to improve my skills in Physics 230. I know Physics with Calculus 2 will be more rigorous than Physics with Calculus 1 so I want to be well prepared for that course. Physics with Calculus 2 is an important part of my overall major so I want to make sure I understand every concept we study in class. I took and passed Physic with Calculus 1 a year ago and I struggled at the beginning and towards the end of the course. Also, because I took so long to take the next course, I forgot a lot of what I had learned. Tutoring at San Francisco Sate University is limited by the hours and number of tutors available. This class serves me in multiple ways which helps me learn without having to go to tutors all the time.']",0,Reviewed; no issues found.,True,0
6601,another reason why i took this class is to meet new people as it good thing to make more friends.,"[""The reason why I'm taking this sci class is to improve my grade for Chem 215 as this class is more about calculation than Chem 115.""]",0,Reviewed; no issues found.,True,0
4085,"after attending the san francisco state university, i will transfer to medical school because i want to become a dermatologist.","['I am taking physic classes because I am majoring in Biology in Physiology as a focus. After attending the San Francisco State University, I will transfer to Medical School because I want to become a dermatologist. I want to transfer to UCSF or the University of Washington as my graduate school. I want to study hard, get a good grade, and get in the Medical School that I want to get in.']",0,Reviewed; no issues found.,True,0
3026,"not too overwhelmed, which is worrying me because im almost always stressed.","['This semester the hardest class for me is OCHEM, and the rest are up or GEs. I cant take any other courses for my major until I take Ochem So Im in a weird state of relaxation.']",0,Reviewed; no issues found.,True,0
2227,or because we enjoy this?,"['Im here because I need to take this class as a prerequisite for the future courses I am obligated to take for my major.', 'So to encapsulate everything I have just stated I am taking this physics 2 course in order to fulfill existing prerequisites for future classes that I need to take for my major']",0,Reviewed; no issues found.,True,0
2631,"but i mean, theres always a bigger reason because i could have taken any other lab class but i went to with astronomy.","['The basic question I can tell you is that this class fulfills my GE requirements and so I have to take this class.', 'I took an astronomy class in high school and thats when I started to realize that this sort of science interested me the most. Which is what made me take the astronomy lecture in my first year of college. And it was the same reason I am now taking an astronomy lab class.']",0,Reviewed; no issues found.,True,0
5302,i need to pass this course in order for me to reach the next class.,"['I am here to learn physics. More than that though because I am trying to become a mechanical Engineer. I need to pass this course in order for me to reach the next class. If I do not, I will not be able to become an Engineer.']",0,Reviewed; no issues found.,True,0
5901,it consists of knowing what physics is and applying it to the real world and knowing what all equations mean.,['I am here in class on a Tuesday afternoon in terms of taking physics 242 because I need it to graduate. This 3 hour class is a prerequisite for engineering classes. So the first step of achieving that purpose is to actually come to class and pass every class that is required for my electrical engineering degree.'],0,Reviewed; no issues found.,True,0
7828,however i have enjoyed going to lab because i did not get a chance to do many labs in high school physics.,"[""I am a Business administration major and I am not required to take physics. However I did need a lab and a physical science for me GE's and I instantly thought of physics when I learned that. Overall I think I am here because I enjoy studying physics and it covers two of my GE's but i am enjoying it.""]",0,Reviewed; no issues found.,True,0
7850,"since i need to pass the lecture and lab, i am here to learn and apply these concepts to my major.","['I am here to meet the course requirements needed for my major. Physics is not an easy subject for me, but since it is necessary for my major, I plan to follow through with the course lecture and lab. Since I need to pass the lecture and lab, I am here to learn and apply these concepts to my major.']",0,Reviewed; no issues found.,True,0
7652,i am here because i really want to know if biology is my passion.,['I am here because I really want to know if biology is my passion. I have always loved science so my initial connection to this was I wanted to work in a lab. This semester is the first time I am taking a biology course so it would be the perfect opportunity to decide whether I want continue my career in biology or change my major.'],0,Reviewed; no issues found.,True,0
5605,based on what i have seen and experienced so far i am here also because i believe i can become a doctor that brings people who are excited about working with animals together in a fun yet professional work space.,"[""I'm here in this class because it is a requirement for my intended major which is zoology. I had started in SFSU as a prenursing major but that never really was my passion, it was only a career my parents said I can make money in and although that is true I thought to myself that I would never be completely happy with that job because I'll always be thinking about my real passion, which is caring for animals.""]",1,"Matches Navigational theme: systemic navigation, temporal markers.",True,0
3400,"in addition, in general theres something ive always respected about the stem fields, and thats the search for knowledge with pure motivations, for knowledges sake alone and not for other greedier motives.","['Im in this field first of all because I fell in love with astronomy. I loved learning about the stars, planets, Earths atmosphere, dark matter, the search for intelligent life...all of the subjects in ASTR 115 I just completely fell in love with and I thought, I could study this for the rest of my life. So thats the first reason I decided to major in astrophysics.']",0,Reviewed; no issues found.,True,0
3995,"if i were to be any other major, i would not be taking this class.","['I am here because I am advancing in my academic goal of getting my bachelors in biology with a concentration in physiology. The reason why I came to this major , which lead me to take this class, is because I am fulfilling my goal into getting into medical school. I have always had a passion for medicine and throughout grade school, Ive always been fascinated in science.']",0,Reviewed; no issues found.,True,0
2512,having a change from having the beach literally right next to you and living in a city that's an absolute bubble to a city thats filled with diversity and using transportation is a huge change for me.,['Im here at San Francisco state University to further my education and major in Finance.'],0,Reviewed; no issues found.,True,0
6408,"sci usually gives me tips, tricks, and a lot of practice for what i need to know to succeed.","['Frankly, I am here because I need help in this class and I want to be successful in my classes. This semester is much more stressful than last semester, so I need these SCI classes in order to help me understand the material and be able to utilize what I learn. Because these are all lower division classes, I am holding myself to a higher standard and I want to increase my knowledge. Im in SCI because I need the tools to help me graduate and do my very best.']",0,Reviewed; no issues found.,True,0
8030,"i took this class so i would not have to take a lab next semester if i passed, and it would be better to take a lab and a regular science class together rather than take the lab by itself because i might forget about the concepts learned in the regular science class and have difficulty in the lab by itself as a result.","['The general physics laboratory is required as a complement to the general physics course, and also to fulfill a general education requirement. I took this class so I would not have to take a lab next semester if I passed, and it would be better to take a lab and a regular science class together rather than take the lab by itself because I might forget about the concepts learned in the regular science class and have difficulty in the lab by itself as a result. Last semester, I did not have the time in my schedule for a biology lab, so I had to take a lab for physics instead. Passing this class is important to me, I want to be be able to finish my general education requirements as fast as possible, so therefore, I have to take this class to be able to do so.']",0,Reviewed; no issues found.,True,0
6743,physically i am in this class i am here because i want to graduate from college and i need these credits plus i like learning about astronomy.,['Physically i am in this class I am here because I want to graduate from college and I need these credits plus I like learning about astronomy.'],1,Reviewed; no issues found.,True,1
6391,"i realized the more people you know the extra help you can get with the sections i am struggling with, because someone is bound to know that topic by the heart or know a different way to explain.","['The reason why I am here, and more focusing on the specific class is because I need the extra help in chemistry.']",0,Reviewed; no issues found.,True,0
3841,i am here in this physics class to finish my undergrad major requirements.,"['I am here in this physics class to finish my undergrad major requirements. I am majoring in Biochemistry, so I have a couple of lowerdivision science classes that I need to take. This will be my last physics class for my requirement. I took general physics 1 last summer semester as a head start, so now Im taking general physics two now. I choose San Francisco State University because of the biochemistry department. I was told that San Francisco State has an amazing biochemistry program. Another reason, I choose to be here in this school because luckily my financial aid (FAFSA) package was able to fully pay my tuition. The last reason I chose to go to San Francisco State University is that it was close to home. I wanted to choose a school that was close to home.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True,1
5140,i hope that after the completion of my degree i will be able to move on to medical school.,['One of them is the most basic reason which is to complete my major requirement. I am a biology major with an emphasis in physiology. This physics course is a requirement for me in order to achieve my degree. The second reason would be my goal to achieve my degree in biology. I hope that after the completion of my degree I will be able to move on to medical school.'],0,Reviewed; no issues found.,True,0
8117,i guess i cannot answer this question because i have been very doubtful lately and do not know where i am headed in the future.,['I am in this class only because I am required to take physics.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True,1
1135,i purposely chose not to be a nurse.,"['The alternatives to being a scientist were to be a nurse, doctor, or a bit of a disappointment. Granted, this sounds like a concerning motivation for education, but I must now tell you that I still felt a sense of agency in this decision. It was my decision to study microbiology specifically. I purposely chose not to be a nurse. After a couple internships in laboratories I found out just how much I love doing research. I find it therapeutic to deliberately and thoroughly research a single topic in the lab.']",0,Reviewed; no issues found.,True,0
341,the reason why i am here can be because of many reasons.,"['I am here because out of all the schools I applied to ( I applied to about 4 schools) this was the school that I got accepted to.', 'learning to self sufficient, and doing things on my own has helped me get to where I am today.', 'this is my first time seeing physics']",0,Reviewed; no issues found.,True,0
7082,"there are many reasons why am i here, the first being that i really want the extra support in order to do well in my academics especially in my science classes.","['There are many reasons why am I here, the first being that I really want the extra support in order to do well in my academics especially in my science classes.']",1,Reviewed; no issues found.,True,0
1517,"i did okay on the first quiz, but that was because i prepared earlier.","['Well the first reason I am here is because this class is a requirement for my major.', 'I really want to be a video gamer programmer and I know that physics is really important in that industry because of animation etc. I feel like learning physics is going to further help me in my future endeavors.']",0,Reviewed; no issues found.,True,0
2777,"for me, being successful means working hard to make what you want to achieve possible, and staying focused on whatever it takes to get to that point.","['As of where I stand currently, I have been all the way through grade school and I by going to college here at SFSU I have chosen the path to pursue my education even further and get my degree.', 'I am currently in my 2nd year, and I plan to have my 120 credits achieved by the end of my 4th year, in 2022. From there on, I plan to gain work experience, and live on my own off of my future career. All of this will be possible because of my success, and as of right now, I am on this path because I am here right now, looking forward into a brighter and better future.']",0,Reviewed; no issues found.,True,0
6865,i was also nervous for the length of the class.,['I am here because I need a lab in order to fulfill my General Ed requirements.'],0,Reviewed; no issues found.,True,0
4766,my goal in life is to ensure i live a life my mom would be proud of.,['I am in this course because it is a required course. I made a choice to continue my education after high school.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True,1
4538,i like helping people and making people feel great about themselves.,['This class is a required course I have to take in order to graduate within my major so that is why I am taking it.'],0,Reviewed; no issues found.,True,0
355,"though, i feel like the biggest help would have had to have been the study sessions the instructors graciously coordinated and lead for us right before we walked into an exam.","['I joined SCI 111 because I was in SCI 230 and 240 and it did help me while I was both in BIOL 230 and 240. I was a bit lost going into biol 230, I wasnt sure what I was getting into and seemed pretty intense, and inyourface in the teaching aspect, so when hearing about SCI I knew I needed to sign up']",0,Reviewed; no issues found.,True,0
8145,i will definitely fulfill my schooling requirements so hopefully i can be the best i can be in my career.,"['I will definitely fulfill my schooling requirements so hopefully I can be the best I can be in my career. I want to be in the medical field for animal care, and that is also for a good reason. I am here in this class to travel my path to that point in my life. I know I am in this class for a couple of reasons, one being that it is a requirement for me to move on with my major and overall my field of study, so I can be who I was meant to be.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True,1
1609,this is important for both my future in terms of improving my quality of life through understanding and my quality of life through having the knowledge to pursue my career.,['This is a part of my set course of classes I need to take to get a piece of paper that says I learned a bunch of stuff I most likely will never use.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True,1
649,i am here at san francisco state university because i am pursuing a bachelors in kinesiology because i am looking forward to attending a physical therapy program.,"['I am here at San Francisco State University because I am pursuing a bachelors in kinesiology because I am looking forward to attending a physical therapy program. The medical field has always interested me, once I got involved with sports and the gym I was more interested in a career that could overlay on those aspects that I enjoy. I became more interested when I took anatomy and decided that I would like to become a physical therapist for children and working for a childrens hospital someday.']",0,Reviewed; no issues found.,True,0
3924,i am not planning on majoring in physic or go into more details physic ideas.,"['I am here in this Physic class because first of all it is one of my required class for my degree, also I do want to learn more about physic ideas and concepts.']",0,Reviewed; no issues found.,True,0
7795,i have never previously taken any physics course throughout high school and i find it essential to be in this class to have a better understanding in general and as a science major.,"['I am here in Physics Lab because it is part of the requirement as a Biology major here at SF State. I have never previously taken any physics course throughout high school and I find it essential to be in this class to have a better understanding in general and as a science major. I was brought to this class through major requirements, however, I initially chose Biology as my major because I have future plans to go into the medical field as my career. More specifically, I aspire to be a Physician Assistant and hope to get into a graduate program for that once I graduate from SF State. If that doesnt work out, being a Biology major allows for a wide variety of career options such as a different career in the medical field, I could go into research, another option would be a CSI (crime scene investigator), dentistry, veterinary studies, etc. Not only does my major allow me a path to my dream job but also opens several pathways to many other backup plans, either way, this major will hopefully help me succeed in life.']",0,Reviewed; no issues found.,True,0
7625,but i am happy with the choice i made and hope they continue offering sci classes.,"['My major is microbiology, the clinical lab science track, and this was a requirement.']",0,Reviewed; no issues found.,True,0
2782,"all of this will be possible because of my success, and as of right now, i am on this path because i am here right now, looking forward into a brighter and better future.","['As of where I stand currently, I have been all the way through grade school and I by going to college here at SFSU I have chosen the path to pursue my education even further and get my degree.', 'I am currently in my 2nd year, and I plan to have my 120 credits achieved by the end of my 4th year, in 2022. From there on, I plan to gain work experience, and live on my own off of my future career. All of this will be possible because of my success, and as of right now, I am on this path because I am here right now, looking forward into a brighter and better future.']",0,Better fits Aspirational or Attainment; lacks systemic navigation.,False,1
61,"to start of, i am here in this world because my mom wanted a child, specifically a daughter.","[""I am here in this school because I did not want to go in to debt after college so I chose to go to San Francisco State University and not University of California, Santa Cruz, like I wanted to. I got into other California State Universities as well, but I was more familiar with San Francisco State because I've done an art exhibition here once and I knew a bunch of people in my after school program from my middle school that I admire that went to San Francisco State and I knew it was a pretty decent school.""]",0,Reviewed; no issues found.,True,0
1747,whydid i choose physics instead of some other course this semester?,['I took Phys 222 because I amrequired to take it along with Phys 220 as it fulfills my lab credit for my Computer Science Major.'],0,Reviewed; no issues found.,True,0
6936,im here in sci240 because i took sci230 and that class helped me to understand and clear up my confusions that i had in bio230.,"['I want to do well in college and if I can take a tutoring class that will help me with my major while also earning a unit of credit towards the total number of units that needs to be competed. Im here in SCI240 because I took SCI230 and that class helped me to understand and clear up my confusions that I had in BIO230. But to get there I have to finish my GEs here and learn the basics and underlaying knowledge of the world of Biology. This concept isnt easy for me to grasp and now since BIO240 mostly feels like theoretical information and a lot of words, being here and studying with others taking the class will help me and motivate me to keep pursuing the task to be successful and will give me the motivation to get that passing grade.']",0,Reviewed; no issues found.,True,0
611,"not only that, physics i can help me in the long run by providing the many resources to teach me how to use sensors to record and calculate physics experiments.","['I am here because this is a prerequisite class for my major in Computer Engineering. At the same time, I need to practice so that I can be prepared for the next level Physics II as well as my future engineering classes. Not to mention, it can also fulfill my general education class requirements for college, then I can move on to upper division classes.']",0,Reviewed; no issues found.,True,0
192,i am here because i want to experience adulthood and life on my own.,"['I also need physics to get into the medical school I want to get into', 'I am also here to get my general education done.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True,1
394,"everything else feels out of reach, so hopefully, i'll find a reason to stay in science while enjoying what i do","[""I'm also in this class to discover what I really want to do for the rest if my life. I'm not entirely sure if I want to remain in the science field and I'm hoping that I'll find a reason to either stay for leave as I explore more classes.""]",0,Reviewed; no issues found.,True,0
3060,"chem 115 is a requirement for me because i am a biology major, and hope to pass a b or higher, so i figured this class could help me reach that goal.","['Chem 115 is a requirement for me because I am a biology major, and hope to pass a B or higher, so I figured this class could help me reach that goal.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True,1
3416,so now im a bus major with a mech engr minor since i didn't want to throw away all that hard work and also because i love the subject!,"[""Originally, I wanted to go into the STEM field because I grew up in a workshop working with my hands so I thought I wanted to learn the physics and science behind it all. Once I interned at the exploratorium I was set on becoming an artist engineer. So now Im a Bus major with a Mech Engr minor since I didn't want to throw away all that hard work and also because I love the subject!""]",0,Reviewed; no issues found.,True,0
990,i have never taken physics so i am not exactly sure what to expect.,['Today I am in my physics class because it is part of a series of science classes I have to take for my major.'],0,Reviewed; no issues found.,True,0
8049,"i am in school to gain build a network, get experience, have fun, learn about a subject that i am passionate in, and be able to contribute that back to society when i graduate.","['I am taking physics 111 and 112 mostly to fulfill my general education requirement. However, I have already taken an equivalent to this class at my community college that I have transferred from.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True,1
464,conceptual physics was a bit of a breeze but this semesters class is turning out to be anything but that.,['In the greater picture Im here to obtain a degree in kinesiology alongside getting my teaching degree. There is a recent program that state offers where both can be obtained in a streamlined fashion called the itep program. Wasnt aware of it until this semester but its now shaping what my time here at state is going to look like along with what my future might consist of proceeding school. So that is what I am doing here.'],0,Reviewed; no issues found.,True,0
3036,im here because i honestly need help with chem233.,['Im here because I want to become a dentist. It has been my dream ever since I was eight years old. I know that is class will bring me one step closer to that goal.'],0,Reviewed; no issues found.,True,0
6441,no one in my family had either went to college or had pursued a degree in stem. i want to show other children of color that they can be apart of stem and they can contribute significantly to research.,"['To be specific about this class, I am here because it is a requirement for my major. In a general sense, I am here at school because I chose to have a career in STEM, specifically biomedical science, which also requires me to go to school.']",0,"Better fits Aspirational, Familial, or Social themes.",False,0
3252,i also think i am here based on my past experiences.,['I am here in this class because it is a pre requisite for my major. I also think I am here based on my past experiences. If I hadnt taken one specic class in high school by chance then I would not be pursuing the career I am right now. I also think I would not be here at this school to even be taking this class in the rst place.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True,1
6733,one reason was to fulfill the requirements for my regular astronomy class?,"['One reason was to fulfill the requirements for my regular astronomy class? I guess I am here because I like astronomy. When I was in high school, I wanted to become an astronomer but I ended up coming to college for child development.Also I needed to take this class if I was gonna take the regular astronomy.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True,1
3038,im here because i want to become a dentist.,['Im here because I want to become a dentist. It has been my dream ever since I was eight years old. I know that is class will bring me one step closer to that goal.'],0,Reviewed; no issues found.,True,0
1792,"for example, there is a lot of physics involved in ocean currents and how water is moved around the world.",['I am taking physics because it is required for my major.'],0,Reviewed; no issues found.,True,0
2315,i am here at sfsu because i always had family here so i have always had a connection to the city.,['I am here because I need it to move on to my other classes and hopefully in the long run become a successful engineer.'],0,"Better fits Aspirational, Familial, or Social themes.",False,0
5907,as a engineer i need this class to get in to my classes.,['The reason Im in this class is to fill my requirement. As a engineer I need this class to get in to my classes.'],0,Reviewed; no issues found.,True,0
2750,"cut to the current day, my sophomore year standing, i was able to step back and see the bigger picture.","['The reason I am here at SF state was, at first, confusing. At first, I thought that I was here because I had to be here. Not because I wanted too. But as the school year went on, I discovered things about college and about myself and thought, maybe theres more to just going to class and taking naps. Cut to the current day, my sophomore year standing, I was able to step back and see the bigger picture. I was able to see that not only am I here in college to make money, but also to establish myself as an adult. I needed, and I stress needed, to learn how to manage my time, personal time, and find my motivation to get through these school days and finish this degree.']",0,Reviewed; no issues found.,True,0
1498,and it is pretty fascinating to be able to learn more and fully understand why this happens.,['I am here to fulfill my prerequisite for my major but also to get a better understanding of physics.'],0,Reviewed; no issues found.,True,0
6247,"hopefully this semester my home life will stay sorted out, allowing me to succeed in this course.","['I am here because this course is required for my major of mechanical engineering because it will teach me critical information that will later serve as a foundation for more advanced courses. I chose mechanical engineering because I have some personal experience with automotive repair and maintenance, and have always been a visual and physical learner. My dad also works in aerospace manufacturing, so its kind of in the family. All that has led me thus far to this course, which I am actually retaking this semester due to some personal dilemmas that occurred last semester.']",0,Reviewed; no issues found.,True,0
6126,it sounds strange but the reason i even became interested in space was because of rocks and minerals.,"['Im here because I have a love for Astronomy and space. Ive always been enamored by the stars as a kid. It sounds strange but the reason I even became interested in space was because of rocks and minerals. When I was younger, I was told to pick out a book to read from the library. I had never been to the library nor had I ever been able to pick something that I wanted to read. There were so many books to choose from that I just couldnt bring myself to pick one. So, I asked the librarian what I should read. As a joke, she told me to go read some of the books about rocks, minerals, and gemstones and that was exactly what I did! I ended up reading all the books they had on rocks and I didnt know what to read next. So I did the same thing and asked the librarian for a suggestion. I told how I really liked the books about rocks and how I already read all of them. After thinking for awhile, she told me to read the books on planets because they were, kind of similar. Listening to her instructions, I began to read about Jupiter, Mars, and Saturn. I became extremely fascinated in the sizes of these planets and what they were made of. Ever since then really I have been interested in space. So if I had to answer the question, I would say Im here largely in part because of that librarian.']",0,Reviewed; no issues found.,True,0
3257,i believe that i am here because i want to be successful.,['Taking this physics class is the building block for my success because I need this class to graduate.'],0,Reviewed; no issues found.,True,0
